#K-Path   X-component    Y-component   Z-component    Total        |  X-real         X-imag         Y-real         Y-image        Z-real         Z-imag
#Square of TDM (in Debye^2)                                        |  TDM-vector (in Debye)
 0.000   0.267794E+01   0.268067E+01   0.117019E+01   0.652881E+01  -0.136671E+01  -0.278578E+00   0.924625E+00  -0.104438E+01   0.442107E+00   0.132287E+01
 0.031   0.339281E+01   0.177260E+01   0.306411E+00   0.547181E+01  -0.604762E+00  -0.295592E+00   0.621265E+00  -0.177425E+01   0.657744E+00   0.147076E+00
 0.061   0.335262E+01   0.138558E+01   0.411840E+00   0.515004E+01   0.133319E+00  -0.742935E+00   0.165574E+01   0.135684E+00   0.984140E-02   0.755791E+00
 0.092   0.323716E+01   0.878352E+00   0.590319E+00   0.470583E+01  -0.845907E+00   0.235624E+00  -0.435298E+00  -0.124971E+01   0.810907E+00  -0.340742E+00
 0.122   0.302056E+01   0.410713E+00   0.796460E+00   0.422774E+01   0.499074E+00  -0.878704E+00   0.806428E+00   0.413555E+00  -0.423780E+00   0.918985E+00
 0.153   0.265525E+01   0.745010E-01   0.995031E+00   0.372478E+01  -0.343344E+00  -0.111285E+01   0.339408E+00  -0.119451E+00   0.429003E+00   0.108436E+01
 0.184   0.184551E+01   0.887413E+00   0.136490E+01   0.409782E+01   0.131595E+01  -0.887587E+00  -0.711250E+00  -0.799144E+00  -0.103546E+01   0.120443E+01
 0.214   0.298013E+01   0.768057E+01   0.238595E+01   0.130467E+02   0.214878E+01  -0.385322E+00  -0.184475E+01  -0.222150E+01  -0.773893E+00   0.204146E+01
 0.245   0.335812E+01   0.902237E+01   0.225388E+01   0.146344E+02  -0.129293E+01  -0.168282E+01  -0.109810E+01   0.282158E+01   0.209026E+01  -0.366189E+00
 0.275   0.372437E+01   0.970266E+01   0.234342E+01   0.157705E+02   0.175171E+01  -0.126868E+01  -0.285579E+01  -0.117327E+01   0.353887E+00   0.213384E+01
 0.306   0.411555E+01   0.101913E+02   0.251926E+01   0.168261E+02   0.626043E+00   0.215137E+01   0.207140E+01  -0.233647E+01  -0.221123E+01  -0.364904E+00
 0.337   0.451726E+01   0.105459E+02   0.273613E+01   0.177993E+02  -0.453038E+00   0.228837E+01   0.292089E+01  -0.114846E+01  -0.189003E+01  -0.136830E+01
 0.367   0.491423E+01   0.107826E+02   0.297339E+01   0.186702E+02  -0.120409E+01   0.210926E+01   0.313286E+01  -0.185529E+00  -0.144388E+01  -0.195370E+01
 0.398   0.529259E+01   0.109184E+02   0.321592E+01   0.194270E+02  -0.246746E+01   0.522347E+00   0.222906E+01   0.219099E+01   0.481365E+00  -0.247643E+01
 0.429   0.563940E+01   0.109729E+02   0.344984E+01   0.200622E+02  -0.260102E+01   0.198119E+00   0.192335E+01   0.243648E+01   0.797420E+00  -0.248392E+01
 0.459   0.594092E+01   0.109645E+02   0.366419E+01   0.205696E+02  -0.820840E+00   0.255520E+01   0.295178E+01  -0.873344E+00  -0.207850E+01  -0.169876E+01
 0.490   0.618749E+01   0.109187E+02   0.384552E+01   0.209517E+02  -0.110106E+01  -0.251502E+01  -0.160721E+01   0.259488E+01   0.274288E+01  -0.133014E+00
 0.520   0.637062E+01   0.108563E+02   0.398333E+01   0.212103E+02   0.987609E+00   0.261059E+01   0.171556E+01  -0.249803E+01  -0.279173E+01   0.137779E-01
 0.551   0.648298E+01   0.107937E+02   0.406968E+01   0.213463E+02   0.128211E+00  -0.281627E+01  -0.254793E+01   0.161221E+01   0.259986E+01   0.109187E+01
 0.582   0.652094E+01   0.107426E+02   0.409895E+01   0.213625E+02   0.396618E+00  -0.280071E+01  -0.268276E+01   0.136186E+01   0.249469E+01   0.133461E+01
 0.582   0.652088E+01   0.107424E+02   0.409901E+01   0.213623E+02   0.278751E+01  -0.480731E+00  -0.211848E+01  -0.213625E+01  -0.505844E+00   0.278368E+01
 0.592   0.652235E+01   0.107357E+02   0.410170E+01   0.213598E+02   0.213173E+01  -0.186032E+01  -0.291903E+01  -0.720879E+00   0.101920E+01   0.264005E+01
 0.603   0.652669E+01   0.107152E+02   0.410964E+01   0.213516E+02  -0.143546E+00   0.282759E+01   0.253849E+01  -0.160070E+01  -0.261327E+01  -0.109130E+01
 0.614   0.653424E+01   0.106806E+02   0.412275E+01   0.213376E+02   0.283423E+01  -0.480569E-01  -0.177139E+01  -0.241033E+01  -0.894082E+00   0.269060E+01
 0.625   0.654513E+01   0.106324E+02   0.414129E+01   0.213188E+02  -0.262988E+01  -0.107093E+01   0.693010E+00   0.289570E+01   0.186092E+01  -0.214513E+01
 0.636   0.655741E+01   0.105681E+02   0.416690E+01   0.212924E+02  -0.168903E+01  -0.229008E+01  -0.894867E+00   0.282102E+01   0.270137E+01  -0.896274E+00
 0.647   0.657285E+01   0.104901E+02   0.419877E+01   0.212618E+02   0.284071E+01   0.267682E+00  -0.151516E+01  -0.251656E+01  -0.109439E+01   0.263572E+01
 0.657   0.659061E+01   0.103972E+02   0.423811E+01   0.212259E+02  -0.256865E+01  -0.126370E+01   0.543736E+00   0.285986E+01   0.192739E+01  -0.211742E+01
 0.668   0.661060E+01   0.102892E+02   0.428571E+01   0.211855E+02  -0.155504E+01  -0.241678E+01  -0.969824E+00   0.271203E+01   0.273599E+01  -0.881215E+00
 0.679   0.663247E+01   0.101660E+02   0.434246E+01   0.211409E+02   0.267203E+01   0.109295E+01  -0.784150E+00  -0.273448E+01  -0.168836E+01   0.234231E+01
 0.690   0.665603E+01   0.100279E+02   0.440895E+01   0.210929E+02   0.262453E+00   0.288985E+01   0.201115E+01  -0.195528E+01  -0.288172E+01  -0.345676E+00
 0.701   0.668158E+01   0.987498E+01   0.448608E+01   0.210426E+02   0.124952E+01   0.263783E+01   0.115899E+01  -0.250547E+01  -0.282022E+01   0.754182E+00
 0.711   0.670711E+01   0.970502E+01   0.457655E+01   0.209887E+02  -0.267312E+01  -0.121877E+01   0.757899E+00   0.260289E+01   0.160420E+01  -0.246245E+01
 0.722   0.673584E+01   0.952350E+01   0.467720E+01   0.209365E+02   0.989783E+00  -0.278889E+01  -0.246138E+01   0.100190E+01   0.265580E+01   0.130694E+01
 0.733   0.676521E+01   0.932656E+01   0.479209E+01   0.208839E+02   0.161424E+01  -0.250852E+01  -0.256008E+01   0.448672E+00   0.237041E+01   0.181181E+01
 0.744   0.679559E+01   0.911641E+01   0.492077E+01   0.208328E+02   0.223123E+01   0.201872E+01  -0.720243E-01  -0.253539E+01  -0.211445E+01   0.214130E+01
 0.755   0.682700E+01   0.889360E+01   0.506365E+01   0.207843E+02   0.288606E+01  -0.945185E+00  -0.220054E+01  -0.112103E+01   0.930672E+00   0.289122E+01
 0.766   0.686001E+01   0.866071E+01   0.521984E+01   0.207406E+02  -0.123358E+01   0.280779E+01   0.222030E+01  -0.909923E+00  -0.284902E+01  -0.113618E+01
 0.776   0.689382E+01   0.841695E+01   0.539034E+01   0.207011E+02  -0.255107E+01   0.175883E+01   0.230157E+01   0.333836E+00  -0.194507E+01  -0.241265E+01
 0.787   0.692978E+01   0.816706E+01   0.557170E+01   0.206685E+02   0.585166E-01   0.313109E+01   0.146442E+01  -0.170843E+01  -0.310421E+01   0.418456E+00
 0.787   0.101475E+02   0.101475E+02   0.326607E+01   0.235611E+02   0.217946E+01   0.225370E+01   0.249259E+01  -0.190098E+01  -0.223949E+01  -0.168303E+00
 0.820   0.107241E+02   0.107240E+02   0.296602E+01   0.244141E+02  -0.274720E+01  -0.171926E+01  -0.231463E+01   0.226790E+01   0.199782E+01  -0.217120E+00
 0.852   0.112287E+02   0.112288E+02   0.270744E+01   0.251649E+02  -0.287961E+01  -0.170142E+01  -0.257134E+01   0.213786E+01   0.177454E+01  -0.143135E+00
 0.885   0.116063E+02   0.116063E+02   0.248028E+01   0.256929E+02   0.222620E+01  -0.261282E+01  -0.144517E+01  -0.311318E+01  -0.212846E+00   0.156361E+01
 0.917   0.118176E+02   0.118176E+02   0.226661E+01   0.259018E+02  -0.319891E+00   0.347837E+01   0.291283E+01   0.192734E+01  -0.612910E+00  -0.127713E+01
 0.950   0.118385E+02   0.118387E+02   0.205396E+01   0.257311E+02   0.334693E+01  -0.108139E+01   0.754487E+00  -0.343509E+01  -0.874489E+00   0.963311E+00
