Cl,Cs,Sn
-0.5815319682496559,-4.247810068882614,-5.316334593598906
-0.5161122514577117,-4.027191241711524,-6.150090548692752
-0.5617117755794715,-4.066889842347134,-5.797096202690973
-0.40098952957792916,-4.470749066570339,-5.953711230253817
-0.5555594666578199,-4.19667579734722,-5.574438146220711
-0.7315714029188788,-4.335076712528869,-4.24156469829106
-0.4657278838190926,-4.359354092260156,-5.788071053427203
-0.7062110855585083,-3.9551134012003524,-5.1536532251103155
-0.6208113986800603,-4.397113043772538,-4.782052061236633
-0.9043180285247666,-3.860503073314929,-4.154232223083613
-0.8108501939126896,-3.975788519277601,-4.48446833883073
-1.069036275836371,-3.9326843659692186,-3.0215601539054076
-0.8057000299243524,-4.10011834509527,-4.266709671125418
-0.7223438296564014,-3.8607645641008452,-5.2455544347219725
-0.9501050489243383,-3.813925328509735,-3.972665590296571
-0.8203822468996352,-3.9178862014578955,-4.543080656548468
-1.0282132086977704,-3.6045141997544836,-3.922838889166481
-0.878879121203324,-4.029960532274067,-3.9679507490939936
-0.7272957153224805,-3.7895117279152246,-5.35834879309674
-1.0050632381028894,-3.5787299913888293,-4.113307129467075
-0.988866951069105,-3.7480325566254264,-3.8718797211965867
-0.7043220984492287,-4.256172026510896,-4.562869897144906
-0.6745403196089067,-4.274926585125095,-4.70405145295844
-0.5094868166573142,-4.072442506429142,-6.099340628059901
-0.5994305564271106,-4.250674650516536,-5.203213901266336
-0.6241690928466128,-3.9620419380488574,-5.632048107684679
-0.7885638996138029,-3.8928525202417545,-4.784058102695745
-0.6231654744384455,-4.168475367647949,-5.225202958935499
-0.6224131582898101,-3.95430118573409,-5.658065219655029
-0.8285088525257676,-4.080487732716916,-4.169117960273633
-0.6677100413920865,-3.952679440131937,-5.3895274122456795
-0.6561390411648571,-4.2792124260606,-4.805887441751728
-0.8220071097485505,-3.816009251934861,-4.737085378501044
-1.0441423105330865,-3.8117211455811817,-3.4128503865011885
-1.2444844056890998,-3.3990915578400553,-3.036056991047361
-1.1890106180321187,-3.3448814518962773,-3.4773199288768035
-1.0866276732444295,-3.9305057786354363,-2.920368944124622
-0.9311551746828378,-3.7499340125396468,-4.21434746768575
-0.6537145416722563,-4.097787692795564,-5.183283905237405
-0.534293269197641,-4.418356543136889,-5.258673839402445
-0.5889696799274481,-4.304949230792357,-5.157429999712668
-0.5257458142098064,-4.497769600399279,-5.151132454804674
-0.3533793886845306,-4.419363682868323,-6.34214284301824
-0.30434585757804383,-4.735583806410412,-6.003903782572982
-0.3331798675922769,-4.601500588925099,-6.099066157458212
-0.3370368830683818,-4.1871014449553225,-6.904722352541135
-0.0831348475188171,-4.484448193970478,-7.833441067808212
-0.33236939843855295,-4.658428187078856,-5.99007377607304
-0.487394606834219,-4.216578706470489,-5.943621486915777
-0.7442755281698483,-4.26889892897523,-4.297695513892519
-0.8907395377873714,-4.034689034013573,-3.8873312461106972
-1.0499491368258258,-3.662627094794252,-3.676197530318611
-0.7657185051499962,-3.817756976254888,-5.0713215574523165
-0.7476173954517324,-3.9449216091917445,-4.925598949768187
-0.7973814204272538,-4.148382201034927,-4.220093616228693
-0.7827318657073081,-3.763417705324872,-5.0779199359684775
-0.7203051341570431,-4.165102389156431,-4.6491109576069505
-0.7248556506127177,-4.23038641777082,-4.4912398016441255
-0.9496015930445603,-3.911210353030521,-3.781116276533668
-0.9388603246903898,-3.9458236399762185,-3.776337312767295
-1.0466602420704658,-3.981564662064928,-3.0580557643094206
-0.8721373916440837,-4.081230900681262,-3.905860389635045
-0.8993576857177932,-4.076719604780677,-3.7515612169939563
-1.1192850806854238,-3.751801236306371,-3.0818335841367865
-1.1907340584494284,-3.8266321728447195,-2.5034778444760613
-1.4209313759389992,-3.4794111967357684,-1.8167358917565395
-1.236926870408762,-3.822315865002427,-2.234953588404645
-1.4606255308107905,-3.0870206206025945,-2.3633521147921392
-1.3477419208392474,-3.5678120750789133,-2.07907086566876
-1.5882804359355949,-3.0791597359685565,-1.613144453311387
-1.3527928729047034,-3.577740237694843,-2.0289088280441643
-1.091644088955382,-3.6695255463014043,-3.4122309145269702
-1.191172285728893,-3.6549290930349048,-2.844254640418903
-1.128731373010695,-3.769847933914156,-2.9890624349695893
-1.216005753766621,-3.6541427033377074,-2.69682661158693
-1.206587060158545,-3.4478962573311653,-3.1658316652484677
-1.3368610523973343,-3.65894708741217,-1.9620860516537246
-1.2234605641611949,-3.4726368957268883,-3.0151093644411247
-0.9748496532949112,-3.5517181248285636,-4.348612371435475
-0.9582491634988206,-4.080692493183176,-3.390266573502795
-0.7451378573996574,-3.9990320381183104,-4.832255320227504
-0.9945419591897894,-4.045309075440248,-3.243276634842838
-1.027007144236448,-3.8816020194214578,-3.3758996366004665
-1.1665329478469146,-3.5655447167262633,-3.1708594203280556
-1.4470587518777074,-3.6017094228118385,-1.415375183972148
-1.3048457602417565,-3.6531953004718027,-2.1656813784679265
-1.060771911129142,-3.6161174720703038,-3.704280129946611
-0.8927494056993414,-4.109526820233679,-3.725596466198664
-0.8717019373458691,-4.176610973362214,-3.7177129700624283
-0.8448935015963898,-3.8420692058498727,-4.547647119583985
-0.8576523885833367,-4.050010550603741,-4.055211108154568
-0.99313970961398,-4.078432012266099,-3.185444258645994
-1.0438997662505567,-3.629675522773374,-3.7783968978119833
-0.9193909308436964,-3.955109042401279,-3.8745828709973336
-1.0222032971624895,-3.9924405033169994,-3.183045751253136
-1.166227622401615,-3.5748696244253693,-3.1540415576016416
-1.1801365515071212,-3.3596658203334635,-3.500995591152416
-1.0351836880209744,-3.4968125138473614,-4.096419385041502
-1.125766817755112,-3.7608145067052363,-3.0249166209209255
-0.8483555002093407,-4.219351036929478,-3.7723114657470713
-0.9948213123777996,-3.53548546792079,-4.261247730753692
-1.1340350092918277,-3.9419832310230305,-2.612970023065044
-1.08526827344391,-3.6746970978627598,-3.4401427044730895
-1.2134677031246721,-3.7064252151362687,-2.607489891841499
-1.1510913410322365,-3.8208678152007223,-2.752862864267206
-1.429744784041485,-3.247844152618905,-2.2269895313753514
-1.1730636935483845,-3.426679087266895,-3.4094062050379734
-1.4482934402690786,-3.5200283073358833,-1.5713292845758324
-1.2314791816102295,-3.5712261517162385,-2.7698191477682177
-1.4609590372063919,-3.0938874980719313,-2.347617321479856
-1.7434189798451087,-2.8035931911553496,-1.2334462794807184
-1.5308749308154654,-3.2177600223369973,-1.6803769112952824
-1.4245781746959834,-3.3408274483421634,-2.0720225960018426
-1.2811742913747106,-3.58907993048711,-2.435940931639587
-1.1285077297706956,-3.6273743607642532,-3.275351440709391
-1.1795831650230484,-3.386621590325017,-3.4504043700737452
-1.0530562080252563,-3.4722029521786326,-4.038403388353267
-1.067065438351448,-3.6889843147763033,-3.5207852812007774
-1.2578423192934802,-3.646272863641607,-2.461546897817975
-1.0725147462699918,-3.651513154592986,-3.5630317540561487
-1.0783627889119194,-3.899739216584305,-3.0314913742219436
-1.0728143848071794,-3.5228708325840374,-3.8185185668509196
-1.223692109259412,-3.338060870870877,-3.2828721435638455
-0.9524996524486256,-3.7225043475782953,-4.1411399310137265
-0.9597941203675328,-4.077291737508071,-3.3877983436407315
-1.2426341822867015,-3.8258756725664527,-2.1935901020089568
-1.4431818109681553,-3.225765254687854,-2.190525165677431
-1.4908683623217305,-3.4829098434816745,-1.3901166799683384
-1.7060070581419902,-2.880705701049758,-1.303692789910613
-1.5348178924592448,-3.08020036790338,-1.9318384502998427
-1.516623168225479,-3.0120835564670543,-2.1772404185750873
-1.6683273341295082,-3.067897761384985,-1.1553870133150521
-1.3872364120093148,-3.1409103616082246,-2.6959073455897338
-1.4841233177213784,-3.1723255365062917,-2.0517555615212157
-1.3820308354140418,-3.686473325535983,-1.6360148773058532
-1.4127442363676865,-3.185759262969377,-2.4531625967171977
-1.4937122526077053,-3.4834447203854912,-1.3719835844448551
-1.5042857386839101,-3.5351610768147395,-1.20510995512913
-1.5316421430255673,-3.3025942419763386,-1.506105198755988
-1.5486305912909584,-3.2303942369402865,-1.5485745192357456
-1.379752178711415,-3.130766325093739,-2.7611008184061014
-1.425631748925,-3.5555382948098315,-1.6362794576924073
-1.644189969032251,-2.893243559660687,-1.649519607347191
-1.4258443569336936,-3.1022376035226875,-2.5416051922145333
-1.4983223425782641,-3.130467553809203,-2.0502773777740804
-1.456148281353598,-3.555666561666257,-1.452923729407969
-1.3228683919453064,-3.336340981987604,-2.6912542252150238
-1.1907499397933587,-3.4107446223180546,-3.33515765746581
-1.2332482864076288,-3.329853664874811,-3.241949492666674
-1.4639263477620101,-3.3980319443454428,-1.7215245655991251
-1.2806632934089777,-3.5884760751279203,-2.4402146301523624
-1.4525372893160222,-3.2675258982992594,-2.050871008367419
-1.3939545933916615,-3.385301285786335,-2.1668164089394315
-1.670713408078287,-3.019312937525105,-1.2382402173421383
-1.7876203621955222,-2.8559935059120285,-0.8634373558648799
-1.5355334476664906,-3.3397813212001046,-1.4083832124629172
-1.7644039151351039,-2.874049520404759,-0.9666240092419282
-1.784751693311375,-2.887390049490608,-0.8178562820126054
-1.6497015829657637,-2.937149647597542,-1.5286377478724025
-1.6086047658174032,-3.202503903002913,-1.2445101399518268
-1.4720531076831078,-3.464177399557786,-1.5404730956478505
-1.4908258651075221,-3.525671496465457,-1.3048483572860217
-1.6662887451323425,-3.01850386756535,-1.2664063349373162
-1.71538928144201,-2.808790371925166,-1.3912301083596779
-1.4939625277020054,-3.141288777004589,-2.0547938206408607
-1.5180960840347124,-3.100903027239032,-1.9907639821757313
-1.2844709175153826,-3.7640130137236048,-2.066295008322566
-1.3652431036578287,-3.291123067505296,-2.5274417839045067
-1.2503265068196159,-3.319897911513065,-3.1593916769182435
-1.4986223963146645,-3.2605431145443577,-1.7883259338853674
-1.315240490837527,-3.6657852535342443,-2.078133088768419
-1.3286431560610636,-3.4987835423293214,-2.3317205198370456
-1.489850794878805,-3.3219618027117312,-1.7181181661657774
-1.6328638673882703,-3.1163845720578554,-1.2711941924167383
-1.6109055998312596,-3.2537535392108223,-1.128205863452869
-1.7099336532406182,-2.8476499847209458,-1.346244651976471
-1.492617823277065,-3.0309458578667114,-2.2835478854662568
-1.4816966390420623,-3.0841963883099575,-2.24257392998978
-1.415414105587434,-3.1464216458482683,-2.51581861564093
-1.526762729902298,-3.4179232321408954,-1.304723697166492
-1.407111896498373,-3.371437091614074,-2.1156009786436845
-1.2669510766053653,-3.3007716344143514,-3.097896812401176
-1.0237352721464457,-3.962525655471002,-3.2336835970413924
-0.9447646481449847,-3.827475115047825,-3.9776084218965115
-0.973837663408465,-3.921254946901547,-3.615610666608186
-0.7305893925120186,-4.188359529089481,-4.540891127610997
-0.7456284376824531,-4.3133450079044655,-4.200685898958422
-0.6412025610042671,-4.380797478338962,-4.692336218158544
-0.37139526164355546,-4.306587224890228,-6.459600521220284
-0.20234891288542606,-4.386153732415962,-7.314745598717592
-0.12708240368689722,-4.429012854594025,-7.680626409552639
-0.14005672602086966,-4.711176249405208,-7.038453685926438
-0.32401331916843124,-4.607907421041021,-6.141251783769443
-0.2943695934155369,-4.623209869876451,-6.288509240615947
-0.03298128768704257,-4.521111284239195,-8.061036246261425
-0.2257267597560639,-4.430877879603322,-7.085030223119043
-0.06797453223861061,-4.595895190204874,-7.70150896702066
-0.11904041873757938,-4.496408391377597,-7.594087245681402
-0.2656128121817254,-4.7415533757146875,-6.2243629163423435
-0.0402783739016709,-4.834056880199396,-7.3913625370532525
-0.25222263446627147,-4.532254544821319,-6.723301644421806
-0.36455413310579105,-4.351846189690297,-6.410129362846728
-0.6343358105044818,-4.308491683544048,-4.878148310747085
-0.5678913427038828,-4.033319621630252,-5.827159241378271
-0.43156754293837457,-4.552214843527583,-5.607311596176658
-0.5755418988224411,-4.42975389331378,-4.988387361299864
-0.6475957789875957,-4.2936489881985125,-4.828273890539472
-0.5989195420812928,-4.215821323668686,-5.275986641036942
-0.5813997319078065,-4.036824728922157,-5.739098691570918
-0.8346549158304997,-4.147227625756812,-3.9987617943654494
-1.1030304874171506,-3.8637451444306605,-2.9554733274978453
-0.9366605580483058,-4.012717716191475,-3.655747760189285
-0.8708068555934495,-3.851599311287355,-4.373106784726662
-0.7772939260253091,-3.983363110398754,-4.670656763912707
-0.6322927447922425,-4.125129552249789,-5.257130967609036
-0.8161241669553755,-4.242902687043826,-3.918596165042165
-0.7720120054142583,-4.06229552471448,-4.544483458947563
-0.7815524118661714,-3.86720542301296,-4.877421223639122
-0.6650232615854529,-3.975890888124,-5.359225195101354
-0.820263950711278,-3.909839351083929,-4.559884134426545
-0.9399260209112134,-4.043276270949643,-3.575037873495503
-1.0130422571207855,-4.040298673646671,-3.1422956508440154
-1.0568485884284202,-3.5012120825833692,-3.957630845124812
-1.1711323761247812,-3.817918212830983,-2.638515858451417
-0.946300873794267,-3.818935870585017,-3.985469556926434
-1.1465247894320885,-3.452929152732729,-3.516139498804083
-1.3346555969022333,-3.2396387835462788,-2.8139353923561123
-1.1700581303519406,-3.9027140598217294,-2.4753696391069675
-1.3442896236904545,-3.685446916674895,-1.8645149653695534
-1.4996609844207023,-3.4140758384211685,-1.4750289574955213
-1.2925374208951093,-3.2649478759186628,-3.0160262636540907
-1.3589692709680024,-3.237698935202588,-2.671933044648881
-1.1225533359713253,-3.4107535686490946,-3.7443193877359295
-1.3857704195965739,-3.5417889860185277,-1.902946051245571
-1.6281777314537746,-3.214595436772277,-1.1028892785948698
-1.445587401160738,-3.0949245434172425,-2.437773047063158
-1.3817534945704484,-3.3547178656503354,-2.301189842138709
-1.387395229864312,-3.6139473196160705,-1.7488805224440573
-1.438570760409928,-3.4339376820484735,-1.8018466143055534
-1.2241916803643589,-3.5394937188399056,-2.877009020996104
-1.0970904547054685,-3.568646318711527,-3.581311175206205
-0.9702421462333896,-3.887870389706913,-3.7039528840479075
-0.7468993325020983,-4.052763300272174,-4.714223945305134
-0.7862589565229328,-3.876139373455578,-4.831314054813317
-0.8236675617888016,-4.0149899181295465,-4.329161333870169
-0.9289380798251293,-3.610558732237922,-4.50640059743545
-0.9622407713573222,-4.072211127706855,-3.383279657304428
-0.9720216605014258,-4.040129373009873,-3.38875783183377
-1.1131555230683194,-3.421593284827358,-3.7790268327974377
-0.941995915202493,-4.062163478211795,-3.524844093223524
-1.1905975989315598,-3.781908525102408,-2.5937438970678945
-1.103729051965889,-3.691857059500603,-3.2950581100655296
-0.9918179845373157,-3.8500009308535335,-3.650236771931108
-0.9525149865071153,-4.057541183849804,-3.4709742541197692
-1.1672679064409641,-3.6396900666383996,-3.0181589689394865
-0.9661110050914594,-3.7600662153851556,-3.9843480795430026
-0.9719822654391328,-3.782800061136925,-3.903652825953425
-1.1188701303675839,-3.871054029963248,-2.8458176987300705
-0.8493927104815547,-3.7993115485480407,-4.60616718087666
-1.0082859529943615,-3.5516271025406896,-4.148176617814521
-0.7246978505689115,-4.342325564547356,-4.268308308353889
-0.7071328224766064,-3.9552146135876325,-5.147920378827166
-0.7550747696647755,-3.928384356845705,-4.913929209182007
-0.9236582805475023,-3.888076219650559,-3.9830444182759392
-1.036336616152734,-3.898006164638435,-3.287114514668796
-0.8409479107403984,-3.882526300404066,-4.490406475611548
-0.6171744152850026,-4.212662006627756,-5.172776035896543
-0.8669501491374949,-3.943862322000668,-4.211721002035765
-0.9244880112081261,-4.130158295106276,-3.4939018834007634
-0.9600476203999376,-3.5819921201890916,-4.376876578084262
-0.9760777683508258,-3.800465197025742,-3.843749536705632
-0.76922360313139,-4.200593390081624,-4.284618141910482
-0.727567721972898,-3.804401055012195,-5.3269380990002935
-0.451221998739785,-4.192477291113345,-6.208859966196672
-0.580450624564357,-4.439210229752705,-4.940022333970519
-0.3634737070419009,-4.676339794986747,-5.76762470863717
-0.44471756566366677,-4.12260780280343,-6.38762554127321
-0.4203586856418542,-4.212466557408551,-6.354061312193842
-0.43414255519652906,-4.391875967313161,-5.912539275056575
-0.45555543065374854,-4.202319426477297,-6.163175103984986
-0.7343924162964643,-4.328496528702806,-4.2377989856776725
-0.7839831055156228,-3.733930643128716,-5.129386621510901
-1.047243214380897,-3.488126823211562,-4.041433608153565
-1.210828655494699,-3.750935549905415,-2.5343035080830445
-1.2080732251218023,-3.7255330915140035,-2.6016410071032507
-1.1809856161353312,-3.806874168405911,-2.6014845072382604
-1.1505751782063458,-3.6493199360329225,-3.099055599558151
-1.04932828564511,-3.460834673098422,-4.083507480794567
-0.8756908518086182,-4.034791739712368,-3.9774179505856257
-1.1061156052552827,-3.5705772988108344,-3.523298311708704
-1.1569108562638697,-3.481834723649651,-3.3960119559795507
-1.0831261709683282,-3.6855937125050198,-3.431202090042063
-1.3383551897056687,-3.64961285775476,-1.971789687118538
-1.2731176632196175,-3.6153919992595296,-2.4316565630253053
-1.3490056098027265,-3.2907895935651563,-2.625533694915398
-1.186525317479572,-3.4187059778670803,-3.3445826802504777
-1.3679658682355462,-3.254194209878437,-2.584962911691919
-1.2857654829575018,-3.4514828146258,-2.683588013865461
-1.5198676603493462,-3.1477703818422182,-1.8863998150815562
-1.6292987145850657,-3.102041594994491,-1.3212710633626947
-1.5053925930133387,-3.298195327450288,-1.6724003278814616
-1.217725543787926,-3.4309866774399733,-3.132819923254569
-1.2022818428145488,-3.428031235412749,-3.23139301314928
-1.3191258130138939,-3.7160406963128763,-1.954310270152955
-1.357968013326577,-3.3220469011961464,-2.509244658510316
-1.39172814035575,-3.4802357699025968,-1.990306158922377
-1.3481588574832637,-3.635843434686624,-1.940506526589241
-1.5035447172562026,-3.5142539170723843,-1.2513704031800843
-1.2511872059791342,-3.6650917579975437,-2.463839788992178
-1.49947669020716,-3.1895074714313663,-1.9252714567563787
-1.3472995362137334,-3.176620493499927,-2.864108336579815
-1.5665460430430564,-3.343481602394193,-1.2149070778153468
-1.2927267811536958,-3.5991588930169605,-2.346468067905976
-1.436996475862204,-3.2435114576722563,-2.192144770344335
-1.4216130252503172,-3.1764427670435795,-2.418582855273008
-1.5712272545028043,-3.32338556042215,-1.2270118930009444
-1.6960578476459875,-3.021350445206111,-1.082098564573923
-1.4287644940791107,-3.4999824464972975,-1.728594683392813
-1.174267222373199,-3.763166004756687,-2.7292111971095023
-1.4320214583858129,-3.61933864642427,-1.470340497698653
-1.4135962225956897,-3.273742015693539,-2.272085173900854
-1.2011987628280594,-3.6413981186079805,-2.811157726677754
-1.305033350317082,-3.4520090488837902,-2.566928341191998
-1.2236104548211173,-3.7625274604446486,-2.4344288910460685
-0.9575770849568689,-3.631634971701743,-4.292414087717372
-1.1768194132616214,-3.4935114382811983,-3.2532071847299444
-1.1173219237581604,-3.7987794710020855,-2.9996560563089374
-1.3036488194797107,-3.26284592931469,-2.9535617653544257
-1.1004154274056703,-3.4209896544240217,-3.8566746675800063
-0.9605994807418872,-4.076948929489101,-3.383651797432545
-0.7025333674599026,-3.88977429537391,-5.306397745354836
-0.8182097835109937,-3.9091402240090343,-4.57360739177804
-0.7666489422050674,-4.057912655483606,-4.585427576664455
-0.5077049546073402,-4.083897949442922,-6.087120914332186
-0.7481703713134215,-4.286748470320421,-4.238627372340701
-0.7601632615976127,-3.983383937778115,-4.773399095720163
-1.0416195494969385,-3.7151453752429795,-3.621138493394481
-1.2808888422324287,-3.6916474883328347,-2.2325185108018277
-1.3437109474707638,-3.3180228435815224,-2.6028351688744413
-1.292140178851693,-3.602458522804811,-2.34338842214229
-1.2309072011678024,-3.3213719543856044,-3.2729594250840486
-1.5143626259927125,-3.103669123768465,-2.0076325373688655
-1.479839061261648,-3.4619919230501552,-1.4981283271918704
-1.2579964158926895,-3.528299456810031,-2.6965691318858704
-1.0889709460849388,-3.5663482657552814,-3.6346243328418737
-1.367411112733156,-3.3700894562955908,-2.356500951871953
-1.291173800762181,-3.6373716042546174,-2.27936052777975
-1.4624239963991361,-3.516438524896489,-1.4937255126742768
-1.204329905693894,-3.449069748803605,-3.1770276090914966
-1.2933289707130002,-3.440047983502981,-2.6610767495781062
-1.5391361241902641,-3.206080913291872,-1.6541679691367421
-1.4779025708451903,-3.098560688259886,-2.2366097392711564
-1.4984930774273046,-3.4013556815393127,-1.5074767132196178
-1.456840584472995,-3.613683862302685,-1.332735309418731
-1.4328528511278034,-3.5721719997493953,-1.5596854345964601
-1.1489725731183282,-3.727143233671359,-2.9530246348093825
-0.9904914563871529,-4.042620357906163,-3.2729570867268265
-1.0555369199265456,-3.7403560992904086,-3.487212822721979
-0.9682568208702726,-3.835646017189604,-3.820313581261226
-0.8905609081639064,-3.757911904480564,-4.441957282917505
-1.0614755895900012,-3.490980834886667,-3.9503313335487307
-1.1009870166764435,-3.8631746185666653,-2.9688752036700796
-1.2831270380426811,-3.447920787176336,-2.706542738253311
-1.55102209993566,-2.9908647435964184,-2.013284454055274
-1.6285001331880862,-3.0278671184477974,-1.4744115048379578
-1.3660725846002497,-3.3816044637575637,-2.341502105745446
-1.4489251789144206,-3.1373032599698862,-2.332988947435774
-1.4209746716551566,-3.380354450070624,-2.0145896107898826
-1.1846073078618056,-3.3334750595423945,-3.526552574606449
-1.317740519667265,-3.4391551705263974,-2.5163930818056857
-1.165564421271609,-3.653527790176205,-3.0007044328800085
-0.9232392811931184,-4.0334661948943085,-3.694778463914742
-0.8105320542972734,-4.049167092029563,-4.339620031019304
-0.9056738681459907,-3.667011091387225,-4.533081149211677
-1.1506344804915438,-3.4402038367052534,-3.5169319845023006
-0.9656505603219993,-3.640825841130998,-4.225591496668079
-0.6872229214150655,-4.265871216713548,-4.646066578944582
-0.7779713098144402,-4.1254905247419655,-4.3823376324915
-0.5465887397797555,-4.04583935293657,-5.929935396310397
-0.8327774361783409,-4.014384342605247,-4.27571323858153
-0.5813425088656892,-4.068646206470236,-5.675799074727463
-0.32016229106243344,-4.382165332353876,-6.615842129779719
-0.5876891317194574,-4.318775056177825,-5.137461638189676
-0.7750428682254933,-4.042268003470378,-4.566353324568354
-0.9052248043539908,-3.7401298108944805,-4.389538092949165
-0.9594500264598063,-3.5575451613618703,-4.429356059379492
-1.1737266517715563,-3.608198295468814,-3.042390039295104
-1.363934654018502,-3.2599657958946664,-2.597607024961725
-1.637504959422239,-3.1355712068220116,-1.2049743706846128
-1.7798244134397074,-2.8408853109216388,-0.9404294383805484
-1.4986813008918507,-3.1675532509878166,-1.973952233535333
-1.3794477084087557,-3.6451519940295465,-1.7341563023504432
-1.463471149631432,-3.256784974406468,-2.006749694260542
-1.547516746744456,-3.323468293139452,-1.3691094741164302
-1.5451408956292678,-3.2282852279635224,-1.5737307111594194
-1.3431811960254065,-3.1895964244844186,-2.8628665157407944
-1.0578306676585414,-3.7752761636623644,-3.4036102075860937
-1.2274398981488701,-3.290339354502429,-3.355828442963991
-1.0677690355642038,-3.8066424549213567,-3.2812474176341344
-1.022121876597286,-3.679373681870183,-3.8096679175379893
-0.7538198112748649,-4.21250920877078,-4.35320925567132
-0.6390086587082029,-4.330277836631735,-4.806538915349383
-0.8839684586232707,-4.175397507129933,-3.6465407748625815
-1.1268205310575565,-3.6484895513391065,-3.243244251838519
-0.9051244906134266,-3.955949358471283,-3.958500880238945
-1.1441573826154727,-3.7702676251225355,-2.895666994924163
-1.42325855991564,-3.205863147957053,-2.3498688854541223
-1.3653666498085917,-3.548019142282283,-2.0129083574459536
-1.1218618875142385,-3.664058743781062,-3.241857728214516
-1.0267648648481285,-3.8833291300491037,-3.3738990916750926
-1.107017670760021,-3.557143329993209,-3.544753856315528
-1.3640868851239967,-3.478311501538793,-2.1600022270405033
-1.2780305306714148,-3.2504226634661455,-3.13211802990129
-1.2728676651474442,-3.5576762793924357,-2.5485879911925333
-1.4714713141217353,-3.0909235694331536,-2.290471517265352
-1.435700374406201,-3.1470978597501085,-2.392748574924647
-1.4550049994694347,-3.522943808505893,-1.5252289270336752
-1.328591437460125,-3.346881735880974,-2.6358344443393715
-1.0689313924265464,-3.7771049401041603,-3.3333483060944724
-1.1724106113736015,-3.8265055090879776,-2.613671854444507
-0.9457529518137474,-3.7478131667061323,-4.131002496567321
-1.1614505174386023,-3.6413338094330086,-3.0497758173644396
-1.187260276069987,-3.8434732995487497,-2.4906382853446476
-0.9201363155424976,-3.7434658570864072,-4.293396933434271
-1.2011026638125064,-3.8435653651480166,-2.4073998276909996
-1.1584923816907895,-3.416778420590918,-3.516635409535497
-0.8889427886763812,-3.905435544222364,-4.156618720359057
-0.7883429187986475,-4.286406510236672,-3.998276007596842
-0.5473626516817809,-4.418159692312893,-5.180651246145597
-0.5459176814046828,-4.108443828095537,-5.808752796242899
-0.3318464226424106,-4.574722749020259,-6.16062250696709
-0.4964450079212034,-4.481055749076686,-5.36036499518148
-0.37105531209090936,-4.504747709191764,-6.065319249933087
-0.20079085143223935,-4.618315682638995,-6.859770066990644
-0.038009241717659806,-4.656289659769,-7.760511771018113
-0.25685296767638527,-4.414035534264724,-6.931957666274311
-0.2518576601971024,-4.767192472348874,-6.255615634981708
-0.325265075029498,-4.466689643159169,-6.416176804366746
-0.2290233962499258,-4.355128530694381,-7.216749101973754
-0.3395096002078496,-4.3552340356912325,-6.553620868232509
-0.061707500878528894,-4.528546524622162,-7.873808486346574
-0.2850418288167793,-4.306985689732734,-6.976924188495926
-0.3327040450088235,-4.387817353596471,-6.529287563616188
-0.4097084481894143,-4.599071113748095,-5.644753624229396
-0.41362321426430204,-4.533604456848085,-5.752198341580088
-0.5458411278730666,-4.407507082714582,-5.211085608194507
-0.60597196187381,-4.311937740524439,-5.041439288570334
-0.3915548912695752,-4.643697762216121,-5.66442166881238
-0.1937596678731328,-4.489088292827737,-7.1604119479678
-0.2567218754435112,-4.699997175161916,-6.360820937877171
-0.1630037099120757,-4.771727415203742,-6.779669450982133
-0.01592747877186763,-4.76735193967449,-7.670877788881884
-0.16601559335084984,-4.68898262927595,-6.927087722205072
-0.10028678671267563,-4.7182673278812475,-7.262891164823523
-0.14210773607842342,-4.572504150471184,-7.303491823449161
-0.1582263730857916,-4.767616413607144,-6.816555475133032
-0.21232194797606901,-4.401242349475489,-7.224730154054678
-0.45713114930381127,-4.4839551035253535,-5.590449437988496
-0.5828134990294033,-3.9535612821016044,-5.8971429824824435
-0.30656288971538687,-4.439674109138678,-6.582420984292394
-0.5548291407063212,-4.079563613390156,-5.813044469843834
-0.336222620509697,-4.248123911221934,-6.7875629953600205
-0.3134538489417457,-4.251623769126549,-6.917175908958499
-0.08386400504434156,-4.85623937243595,-7.085483765724121
-0.27224655814289933,-4.592502261794965,-6.482662668414746
-0.5438343510971951,-3.9786907962162217,-6.080758841846458
-0.4261320853763838,-4.614075576747316,-5.516202875109136
-0.6321517845738002,-4.3286889610889085,-4.8508579112414525
-0.6866712243336699,-4.0969066228758315,-4.987305949108388
-0.9316550267408462,-3.8331716131752414,-4.0448731540665115
-0.8160300078672207,-3.786307511463402,-4.832351470731942
-0.7903772164004143,-4.116326809106179,-4.326229624247227
-0.6934547289941408,-4.239986304362281,-4.660445558172662
-0.5873809157325114,-4.19983302059147,-5.3771950052840625
-0.5327029805934651,-4.458696816623146,-5.187535024054987
-0.6843060824304186,-3.8501863223502784,-5.494937401579002
-0.9314798950289133,-4.000742075624063,-3.710783019440465
-1.1255247625801452,-3.542046692979997,-3.4639045794212047
-0.9344146528417367,-3.8301502041610087,-4.0343582154896325
-1.2097777083021337,-3.8700133961429217,-2.302453498763424
-1.3508625603473483,-3.4438943591436715,-2.3081824604906376
-1.4842374301991401,-3.574463920765458,-1.246794118136313
-1.7649589318026824,-2.8435126499064234,-1.02436765023313
-1.6010746189290201,-3.0138474236839534,-1.6670039799200413
-1.4829135339181407,-3.364421013970363,-1.6748233094124994
-1.607259513811931,-3.27215861011034,-1.1132722377698054
-1.6403775182188198,-3.01999486742913,-1.4188916966908907
-1.6068940049849962,-3.100845572825242,-1.4580913653016099
