Bi,Cl,Cs
-5.520388102423247,-0.2485175044689003,-4.379646531518818
-5.983276238749906,-0.19894413360669327,-4.324497227801012
-5.334164389682039,-0.4235032702743271,-4.0917495708217
-5.796909861476427,-0.2643510045171412,-4.255805611737943
-4.739286124704128,-0.5346858784644322,-4.067677109434127
-5.121284855789393,-0.4965876840672615,-4.0165405878667135
-5.003371781132287,-0.3845153012432842,-4.279989711733704
-5.784760621947775,-0.13765873680365373,-4.513239893674468
-5.570856219355831,-0.2618648202010854,-4.336129194410253
-5.153382274585932,-0.3693894451548907,-4.260237926092609
-4.461989087223546,-0.6655938955830102,-3.898293421023832
-5.2472941719360024,-0.3642396884008045,-4.239233473817424
-6.30257111920558,-0.0447827338260819,-4.526388400543677
-5.791583338430983,-0.22226998857451494,-4.3417431513050095
-5.896564132926414,-0.14531560899721246,-4.460658312294471
-5.815058352334594,-0.10676419698905552,-4.564929729841392
-6.3366076597298395,-0.013502048477434117,-4.577604257732886
-5.659569782649141,-0.31405780115204435,-4.202172044743898
-4.589768478200081,-0.6383167409759025,-3.9102545999125353
-5.161450063576402,-0.35873106996767407,-4.278865413470219
-5.043356274172857,-0.4673198670630714,-4.101052415747272
-4.781886873921005,-0.539455420155317,-4.043937776313398
-4.45156687890661,-0.694307204481718,-3.844340872665394
-3.924393861823648,-0.8061835731739025,-3.79631247430868
-4.855466478145612,-0.5660269234221923,-3.966268235038112
-5.4322445973974665,-0.34070652456697686,-4.224649659664592
-5.804593539875089,-0.1713462046467528,-4.439253985345832
-5.51949535344326,-0.34882530452130517,-4.179328514407337
-4.958801137114265,-0.4014586333388645,-4.260959928881883
-5.943931180804801,-0.14821506665139864,-4.439070381026636
-5.169614116868317,-0.45503138769338874,-4.083543426921484
-5.7481423194861625,-0.1348838211991912,-4.530995825703931
-5.385682022116703,-0.32177462438102733,-4.278034318463412
-4.983972329093632,-0.4444677073100068,-4.166551383613142
-5.023057221270062,-0.3966060097382808,-4.249246481364452
-5.927736943067555,-0.18768166463780384,-4.365535264299575
-6.261713116737067,-0.010998564187112068,-4.607576073977788
-5.600608472928279,-0.21465531411474342,-4.420630788725455
-5.901884098466748,-0.23279051012159419,-4.28393518819893
-4.726379657379318,-0.4844493150651254,-4.172452392007678
-4.978397719638242,-0.5018143655358343,-4.053716270313285
-5.214943406093653,-0.40675524365825094,-4.164985951916648
-4.2610988476891825,-0.7210506413044293,-3.854343342759115
-3.3435604735927087,-1.047335741674542,-3.507619266717714
-2.806174871698603,-1.2463019362900127,-3.2888154114514747
-2.005829130425272,-1.407606403626533,-3.2329883905362102
-2.0406755425251,-1.3656414327629678,-3.3053028615633986
-1.204680284851009,-1.6721717747762226,-2.9709072634282525
-0.7292878721062089,-1.9299246266725987,-2.6138656972171
-0.29282286823125925,-1.9521932505636332,-2.714816784060014
-0.40255422590244916,-2.0588129678697236,-2.465000230224104
-1.0238916882466453,-1.8635994374064042,-2.648314803702677
-1.5339403634807334,-1.6739171556847763,-2.8576631420679037
-2.140073532098365,-1.425115813972556,-3.153221435953134
-2.6759150565274963,-1.1569701179955474,-3.510898986430774
-3.7732669986325664,-0.8460429196176769,-3.7669694024848255
-3.1215211101452445,-1.133910653023679,-3.4084825651685944
-4.202559572825096,-0.8036785597312528,-3.70860059752683
-4.73713941477928,-0.5226386741844942,-4.092487087968952
-4.069836864642054,-0.7914253760837731,-3.7773478675494703
-3.6681643146026666,-0.8589389569956908,-3.7762115557387634
-3.715499880921815,-0.8887324677829082,-3.7008460120579465
-4.104841689950328,-0.817420149896174,-3.71369004482191
-3.7028352561343127,-0.9250866234455353,-3.6323592423285262
-4.261371080851479,-0.7221160824497533,-3.852121716081035
-3.470666579495991,-0.9348743931055039,-3.690173261888029
-2.5318443831246045,-1.2235307070252237,-3.425801366172385
-2.726847525241905,-1.173360900263352,-3.461139932323695
-3.105136432722937,-1.0679738615097436,-3.5458177073372346
-2.2302545254699666,-1.3422112376082338,-3.288970257557911
-3.3617708250230725,-1.0717481506605975,-3.452724331602148
-3.311718124211798,-1.0693196930633266,-3.4742654804004482
-2.904911351451339,-1.166565570791038,-3.4153759825318453
-2.4858418438134424,-1.298394831847658,-3.2914072962979035
-1.6334669084323277,-1.5233381417390586,-3.1256456549754748
-2.458764177557933,-1.3065644593825063,-3.284093929980044
-3.4615023847223907,-1.0283781326389456,-3.5062205144123464
-3.9507193274106647,-0.7971012469441832,-3.8057019715724456
-3.6794974928709445,-0.9395117481793615,-3.611288247281996
-3.661186140304383,-0.8262919882661703,-3.843831551297232
-4.8848536485704726,-0.5206627832339972,-4.047200791939549
-4.285150418527391,-0.6979517116314782,-3.892524011825614
-3.749841644530496,-0.9078982259740097,-3.6510672411395158
-2.907552679019121,-1.12899861886223,-3.4896294438668667
-2.95960254930498,-1.0828118100077921,-3.56465310481379
-2.3978934323052914,-1.237293628464618,-3.442925840233367
-2.7926805551434555,-1.2651539408990335,-3.2556095077518155
-1.7893296891009558,-1.4481834556327533,-3.2240007669652084
-1.3713065590808262,-1.7213726526263176,-2.816963416318124
-0.8133508992565925,-1.7722938551407372,-2.9011062312306954
-1.7343668391686728,-1.5635507198785807,-3.0115871884509815
-2.491224101611259,-1.3694719438469243,-3.1474589863667655
-2.62642978925285,-1.28409370092495,-3.273146909663517
-1.4107046328495416,-1.5737352267381166,-3.099105576838287
-1.9516618795277854,-1.543080074666554,-2.9800967987553304
-2.241630335896298,-1.4204966625266362,-3.128607470912329
-1.4797373260547386,-1.5516473611513508,-3.120270410276753
-2.6335100174363495,-1.2600795781229122,-3.3188150792064266
-2.548522502659826,-1.2518865565746222,-3.363530293895181
-2.05330834250989,-1.503516384652696,-3.025342024455679
-2.284498614424881,-1.3601157526540424,-3.2350798644813223
-2.912803742284686,-1.1964558955336113,-3.3529645361022493
-2.4653493297063593,-1.251737548067327,-3.39155270189426
-2.2978116252135017,-1.2947705920052563,-3.3613325155160205
-2.0149507139858818,-1.415259780608305,-3.21464110871913
-2.956726670556819,-1.1854289582047866,-3.360377434669188
-2.252421458630247,-1.3354054945456482,-3.2951927659629887
-1.3326443424829644,-1.5920242340964041,-3.088547658910571
-1.8896173506325864,-1.4158915552333842,-3.255155347253403
-1.9369679199024181,-1.4304127058478182,-3.2103295229345914
-1.7922012086367813,-1.483834770231362,-3.1517409645893837
-1.3533020318056543,-1.7210127803166366,-2.823684670029209
-0.470046560519433,-1.97247494507019,-2.6151788309508435
-0.10984002050182333,-2.1217728890503276,-2.4366517896631046
-0.2676983716916379,-1.9470804708829519,-2.7334171756012515
-1.0764256823176444,-1.771871639896945,-2.814259067364596
