       #Distance (in Angstrom), Planar Average-Potential (in eV) or -Densitiy (in e/A)
  0.0000   -0.59857675E+01
  0.0980   -0.57901010E+01
  0.1960   -0.51895749E+01
  0.2939   -0.42019635E+01
  0.3919   -0.29256067E+01
  0.4899   -0.16258626E+01
  0.5879   -0.60884977E+00
  0.6859   -0.11022767E+00
  0.7839   -0.31626056E-01
  0.8818   -0.24187319E+00
  0.9798   -0.96170488E+00
  1.0778   -0.21193362E+01
  1.1758   -0.34368496E+01
  1.2738   -0.46016736E+01
  1.3718   -0.54235629E+01
  1.4697   -0.58496172E+01
  1.5677   -0.58919496E+01
  1.6657   -0.55551037E+01
  1.7637   -0.48210667E+01
  1.8617   -0.37286406E+01
  1.9597   -0.24354229E+01
  2.0576   -0.12443725E+01
  2.1556   -0.44276752E+00
  2.2536   -0.16378887E+00
  2.3516   -0.19629505E+00
  2.4496   -0.59359758E+00
  2.5475   -0.15183744E+01
  2.6455   -0.27682364E+01
  2.7435   -0.40493619E+01
  2.8415   -0.50739287E+01
  2.9395   -0.57266555E+01
  3.0375   -0.59797026E+01
  3.1354   -0.58592420E+01
  3.2334   -0.53455697E+01
  3.3314   -0.44443728E+01
  3.4294   -0.32263504E+01
  3.5274   -0.19282819E+01
  3.6254   -0.85632157E+00
  3.7233   -0.27116478E+00
  3.8213   -0.14350436E+00
  3.9193   -0.28960375E+00
  4.0173   -0.90679821E+00
  4.1153   -0.19992888E+01
  4.2132   -0.33005936E+01
  4.3112   -0.45033387E+01
  4.4092   -0.53818629E+01
  4.5072   -0.58708467E+01
  4.6052   -0.59685043E+01
  4.7032   -0.56916568E+01
  4.8011   -0.50153078E+01
  4.8991   -0.39704038E+01
  4.9971   -0.26819681E+01
  5.0951   -0.14436241E+01
  5.1931   -0.54782924E+00
  5.2911   -0.18208175E+00
  5.3890   -0.16747914E+00
  5.4870   -0.47755546E+00
  5.5850   -0.13156092E+01
  5.6830   -0.25288210E+01
  5.7810   -0.38278340E+01
  5.8790   -0.49118223E+01
  5.9769   -0.56340899E+01
  6.0749   -0.59577510E+01
  6.1729   -0.59032467E+01
  6.2709   -0.54619896E+01
  6.3689   -0.46271956E+01
  6.4668   -0.34554845E+01
  6.5648   -0.21487116E+01
  6.6628   -0.10171705E+01
  6.7608   -0.33504963E+00
  6.8588   -0.14796277E+00
  6.9568   -0.23935888E+00
  7.0547   -0.75958916E+00
  7.1527   -0.17854005E+01
  7.2507   -0.30714101E+01
  7.3487   -0.43132442E+01
  7.4467   -0.52560330E+01
  7.5447   -0.58155578E+01
  7.6426   -0.59797360E+01
  7.7406   -0.57707206E+01
  7.8386   -0.51639738E+01
  7.9366   -0.41791682E+01
  8.0346   -0.29157075E+01
  8.1325   -0.16456597E+01
  8.2305   -0.66912538E+00
  8.3285   -0.21234062E+00
  8.4265   -0.15340208E+00
  8.5245   -0.38633847E+00
  8.6225   -0.11322972E+01
  8.7204   -0.22990762E+01
  8.8184   -0.36061809E+01
  8.9164   -0.47442062E+01
  9.0144   -0.55341006E+01
  9.1124   -0.59274857E+01
  9.2104   -0.59382733E+01
  9.3083   -0.55675188E+01
  9.4063   -0.47995537E+01
  9.5043   -0.36782541E+01
  9.6023   -0.23727466E+01
  9.7003   -0.11893038E+01
  9.7983   -0.41233428E+00
  9.8962   -0.15478883E+00
  9.9942   -0.19937899E+00
 10.0922   -0.62579578E+00
 10.1902   -0.15774220E+01
 10.2882   -0.28386944E+01
 10.3861   -0.41130631E+01
 10.4841   -0.51192685E+01
 10.5821   -0.57505547E+01
 10.6801   -0.59826318E+01
 10.7781   -0.58418705E+01
 10.8761   -0.53063849E+01
 10.9740   -0.43855828E+01
 11.0720   -0.31560027E+01
 11.1700   -0.18643493E+01
 11.2680   -0.81485222E+00
 11.3660   -0.26134852E+00
 11.4640   -0.14956923E+00
 11.5619   -0.31202187E+00
 11.6599   -0.95622707E+00
 11.7579   -0.20616707E+01
 11.8559   -0.33569227E+01
 11.9539   -0.45342777E+01
 12.0518   -0.53797351E+01
 12.1498   -0.58342251E+01
 12.2478   -0.59000098E+01
 12.3458   -0.55908545E+01
 12.4438   -0.48820437E+01
 12.5418   -0.38078324E+01
 12.6397   -0.25032458E+01
 12.7377   -0.12684459E+01
 12.8357   -0.39476849E+00
 12.9337   -0.55367569E-01
 13.0317   -0.57616058E-01
 13.1297   -0.40377943E+00
 13.2276   -0.12851889E+01
 13.3256   -0.25314543E+01
 13.4236   -0.38485770E+01
 13.5216   -0.49373251E+01
 13.6196   -0.56563589E+01
 13.7176   -0.59686144E+01
 13.8155   -0.58917747E+01
 13.9135   -0.54115398E+01
 14.0115   -0.45188464E+01
 14.1095   -0.32671962E+01
 14.2075   -0.18540021E+01
 14.3054   -0.56999560E+00
 14.4034    0.34400071E+00
 14.5014    0.88819532E+00
 14.5994    0.12877226E+01
 14.6974    0.15890309E+01
 14.7954    0.17984885E+01
 14.8933    0.19504696E+01
 14.9913    0.20573934E+01
 15.0893    0.21368776E+01
 15.1873    0.21931984E+01
 15.2853    0.22358697E+01
 15.3833    0.22657748E+01
 15.4812    0.22889744E+01
 15.5792    0.23049417E+01
 15.6772    0.23178045E+01
 15.7752    0.23263414E+01
 15.8732    0.23336537E+01
 15.9712    0.23382080E+01
 16.0691    0.23424268E+01
 16.1671    0.23447504E+01
 16.2651    0.23472982E+01
 16.3631    0.23484969E+01
 16.4611    0.23501166E+01
 16.5590    0.23506461E+01
 16.6570    0.23517402E+01
 16.7550    0.23519531E+01
 16.8530    0.23527435E+01
 16.9510    0.23527501E+01
