 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
   2.072      0.1512E+05      0.1512E+05      0.1512E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.112      0.1525E+05      0.1525E+05      0.1525E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.152      0.1538E+05      0.1538E+05      0.1538E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.192      0.1552E+05      0.1552E+05      0.1552E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.232      0.1567E+05      0.1567E+05      0.1567E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.271      0.1582E+05      0.1582E+05      0.1582E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.311      0.1599E+05      0.1599E+05      0.1599E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.351      0.1616E+05      0.1616E+05      0.1616E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.391      0.1634E+05      0.1634E+05      0.1634E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.431      0.1653E+05      0.1653E+05      0.1653E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.471      0.1673E+05      0.1673E+05      0.1673E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.510      0.1694E+05      0.1694E+05      0.1694E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.550      0.1716E+05      0.1716E+05      0.1716E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.590      0.1740E+05      0.1740E+05      0.1740E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.630      0.1765E+05      0.1765E+05      0.1765E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.670      0.1792E+05      0.1792E+05      0.1792E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.710      0.1820E+05      0.1820E+05      0.1820E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.750      0.1850E+05      0.1850E+05      0.1850E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.789      0.1882E+05      0.1882E+05      0.1882E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.829      0.1917E+05      0.1917E+05      0.1917E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.869      0.1954E+05      0.1954E+05      0.1954E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.909      0.1993E+05      0.1993E+05      0.1993E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.949      0.2036E+05      0.2036E+05      0.2036E+05      0.0000E+00      0.0000E+00      0.0000E+00
   2.989      0.2082E+05      0.2082E+05      0.2082E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.029      0.2131E+05      0.2131E+05      0.2131E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.068      0.2186E+05      0.2186E+05      0.2186E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.108      0.2245E+05      0.2245E+05      0.2245E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.148      0.2309E+05      0.2309E+05      0.2309E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.188      0.2380E+05      0.2380E+05      0.2380E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.228      0.2458E+05      0.2458E+05      0.2458E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.268      0.2545E+05      0.2545E+05      0.2545E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.308      0.2641E+05      0.2641E+05      0.2641E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.347      0.2749E+05      0.2749E+05      0.2749E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.387      0.2872E+05      0.2872E+05      0.2872E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.427      0.3011E+05      0.3011E+05      0.3011E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.467      0.3171E+05      0.3171E+05      0.3171E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.507      0.3356E+05      0.3356E+05      0.3356E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.547      0.3573E+05      0.3573E+05      0.3573E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.587      0.3832E+05      0.3832E+05      0.3832E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.626      0.4143E+05      0.4143E+05      0.4143E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.666      0.4527E+05      0.4527E+05      0.4527E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.706      0.5009E+05      0.5009E+05      0.5009E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.746      0.5633E+05      0.5633E+05      0.5633E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.786      0.6464E+05      0.6464E+05      0.6464E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.826      0.7607E+05      0.7607E+05      0.7607E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.865      0.9203E+05      0.9203E+05      0.9203E+05      0.0000E+00      0.0000E+00      0.0000E+00
   3.905      0.1140E+06      0.1140E+06      0.1140E+06      0.0000E+00      0.0000E+00      0.0000E+00
   3.945      0.1427E+06      0.1427E+06      0.1427E+06      0.0000E+00      0.0000E+00      0.0000E+00
   3.985      0.1788E+06      0.1788E+06      0.1788E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.025      0.2228E+06      0.2228E+06      0.2228E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.065      0.2715E+06      0.2715E+06      0.2715E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.104      0.3137E+06      0.3137E+06      0.3137E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.144      0.3354E+06      0.3354E+06      0.3354E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.184      0.3314E+06      0.3314E+06      0.3314E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.224      0.3152E+06      0.3152E+06      0.3152E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.264      0.3104E+06      0.3104E+06      0.3104E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.304      0.3286E+06      0.3286E+06      0.3286E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.344      0.3622E+06      0.3622E+06      0.3622E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.383      0.3958E+06      0.3958E+06      0.3958E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.423      0.4223E+06      0.4223E+06      0.4223E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.463      0.4495E+06      0.4495E+06      0.4495E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.503      0.4883E+06      0.4883E+06      0.4883E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.543      0.5379E+06      0.5379E+06      0.5379E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.583      0.5857E+06      0.5857E+06      0.5857E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.623      0.6165E+06      0.6165E+06      0.6165E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.662      0.6164E+06      0.6164E+06      0.6164E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.702      0.5769E+06      0.5769E+06      0.5769E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.742      0.4999E+06      0.4999E+06      0.4999E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.782      0.4010E+06      0.4010E+06      0.4010E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.822      0.3034E+06      0.3034E+06      0.3034E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.862      0.2264E+06      0.2264E+06      0.2264E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.902      0.1743E+06      0.1743E+06      0.1743E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.941      0.1411E+06      0.1411E+06      0.1411E+06      0.0000E+00      0.0000E+00      0.0000E+00
   4.981      0.1207E+06      0.1207E+06      0.1207E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.021      0.1092E+06      0.1092E+06      0.1092E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.061      0.1046E+06      0.1046E+06      0.1046E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.101      0.1054E+06      0.1054E+06      0.1054E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.141      0.1096E+06      0.1096E+06      0.1096E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.181      0.1142E+06      0.1142E+06      0.1142E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.220      0.1170E+06      0.1170E+06      0.1170E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.260      0.1182E+06      0.1182E+06      0.1182E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.300      0.1180E+06      0.1180E+06      0.1180E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.340      0.1144E+06      0.1144E+06      0.1144E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.380      0.1065E+06      0.1065E+06      0.1065E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.420      0.9648E+05      0.9648E+05      0.9648E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.459      0.8690E+05      0.8690E+05      0.8690E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.499      0.7858E+05      0.7858E+05      0.7858E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.539      0.7173E+05      0.7173E+05      0.7173E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.579      0.6670E+05      0.6670E+05      0.6670E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.619      0.6367E+05      0.6367E+05      0.6367E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.659      0.6241E+05      0.6241E+05      0.6241E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.699      0.6263E+05      0.6263E+05      0.6263E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.738      0.6442E+05      0.6442E+05      0.6442E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.778      0.6827E+05      0.6827E+05      0.6827E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.818      0.7498E+05      0.7498E+05      0.7498E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.858      0.8478E+05      0.8478E+05      0.8478E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.898      0.9578E+05      0.9578E+05      0.9578E+05      0.0000E+00      0.0000E+00      0.0000E+00
   5.938      0.1034E+06      0.1034E+06      0.1034E+06      0.0000E+00      0.0000E+00      0.0000E+00
   5.977      0.1044E+06      0.1044E+06      0.1044E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.017      0.1017E+06      0.1017E+06      0.1017E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.057      0.1010E+06      0.1010E+06      0.1010E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.097      0.1060E+06      0.1060E+06      0.1060E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.137      0.1173E+06      0.1173E+06      0.1173E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.177      0.1336E+06      0.1336E+06      0.1336E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.216      0.1529E+06      0.1529E+06      0.1529E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.256      0.1745E+06      0.1745E+06      0.1745E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.296      0.1971E+06      0.1971E+06      0.1971E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.336      0.2156E+06      0.2156E+06      0.2156E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.376      0.2254E+06      0.2254E+06      0.2254E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.416      0.2291E+06      0.2291E+06      0.2291E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.456      0.2365E+06      0.2365E+06      0.2365E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.495      0.2594E+06      0.2594E+06      0.2594E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.535      0.3050E+06      0.3050E+06      0.3050E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.575      0.3732E+06      0.3732E+06      0.3732E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.615      0.4543E+06      0.4543E+06      0.4543E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.655      0.5316E+06      0.5316E+06      0.5316E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.695      0.5897E+06      0.5897E+06      0.5897E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.735      0.6230E+06      0.6230E+06      0.6230E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.774      0.6325E+06      0.6325E+06      0.6325E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.814      0.6164E+06      0.6164E+06      0.6164E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.854      0.5742E+06      0.5742E+06      0.5742E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.894      0.5236E+06      0.5236E+06      0.5236E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.934      0.4919E+06      0.4919E+06      0.4919E+06      0.0000E+00      0.0000E+00      0.0000E+00
   6.974      0.4888E+06      0.4888E+06      0.4888E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.013      0.5005E+06      0.5005E+06      0.5005E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.053      0.5082E+06      0.5082E+06      0.5082E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.093      0.5041E+06      0.5041E+06      0.5041E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.133      0.4932E+06      0.4932E+06      0.4932E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.173      0.4810E+06      0.4810E+06      0.4810E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.213      0.4682E+06      0.4682E+06      0.4682E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.253      0.4589E+06      0.4589E+06      0.4589E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.293      0.4626E+06      0.4626E+06      0.4626E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.332      0.4850E+06      0.4850E+06      0.4850E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.372      0.5251E+06      0.5251E+06      0.5251E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.412      0.5744E+06      0.5744E+06      0.5744E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.452      0.6117E+06      0.6117E+06      0.6117E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.492      0.6144E+06      0.6144E+06      0.6144E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.532      0.5876E+06      0.5876E+06      0.5876E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.571      0.5618E+06      0.5618E+06      0.5618E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.611      0.5632E+06      0.5632E+06      0.5632E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.651      0.6027E+06      0.6027E+06      0.6027E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.691      0.6802E+06      0.6802E+06      0.6802E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.731      0.7828E+06      0.7828E+06      0.7828E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.771      0.8866E+06      0.8866E+06      0.8866E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.811      0.9694E+06      0.9694E+06      0.9694E+06      0.0000E+00      0.0000E+00      0.0000E+00
   7.850      0.1027E+07      0.1027E+07      0.1027E+07      0.0000E+00      0.0000E+00      0.0000E+00
   7.890      0.1060E+07      0.1060E+07      0.1060E+07      0.0000E+00      0.0000E+00      0.0000E+00
   7.930      0.1059E+07      0.1059E+07      0.1059E+07      0.0000E+00      0.0000E+00      0.0000E+00
   7.970      0.1018E+07      0.1018E+07      0.1018E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.010      0.9639E+06      0.9639E+06      0.9639E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.050      0.9332E+06      0.9332E+06      0.9332E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.089      0.9410E+06      0.9410E+06      0.9410E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.129      0.9624E+06      0.9624E+06      0.9624E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.169      0.9601E+06      0.9601E+06      0.9601E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.209      0.9155E+06      0.9155E+06      0.9155E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.249      0.8396E+06      0.8396E+06      0.8396E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.289      0.7627E+06      0.7627E+06      0.7627E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.329      0.7133E+06      0.7133E+06      0.7133E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.368      0.6969E+06      0.6969E+06      0.6969E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.408      0.6915E+06      0.6915E+06      0.6915E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.448      0.6680E+06      0.6680E+06      0.6680E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.488      0.6187E+06      0.6187E+06      0.6187E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.528      0.5601E+06      0.5601E+06      0.5601E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.568      0.5142E+06      0.5142E+06      0.5142E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.607      0.4939E+06      0.4939E+06      0.4939E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.647      0.4989E+06      0.4989E+06      0.4989E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.687      0.5180E+06      0.5180E+06      0.5180E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.727      0.5384E+06      0.5384E+06      0.5384E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.767      0.5547E+06      0.5547E+06      0.5547E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.807      0.5728E+06      0.5728E+06      0.5728E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.847      0.6022E+06      0.6022E+06      0.6022E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.886      0.6432E+06      0.6432E+06      0.6432E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.926      0.6815E+06      0.6815E+06      0.6815E+06      0.0000E+00      0.0000E+00      0.0000E+00
   8.966      0.7017E+06      0.7017E+06      0.7017E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.006      0.7037E+06      0.7037E+06      0.7037E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.046      0.6985E+06      0.6985E+06      0.6985E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.086      0.6903E+06      0.6903E+06      0.6903E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.126      0.6796E+06      0.6796E+06      0.6796E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.165      0.6741E+06      0.6741E+06      0.6741E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.205      0.6808E+06      0.6808E+06      0.6808E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.245      0.6949E+06      0.6949E+06      0.6949E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.285      0.7066E+06      0.7066E+06      0.7066E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.325      0.7142E+06      0.7142E+06      0.7142E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.365      0.7211E+06      0.7211E+06      0.7211E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.405      0.7205E+06      0.7205E+06      0.7205E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.444      0.7011E+06      0.7011E+06      0.7011E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.484      0.6682E+06      0.6682E+06      0.6682E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.524      0.6381E+06      0.6381E+06      0.6381E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.564      0.6201E+06      0.6201E+06      0.6201E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.604      0.6180E+06      0.6180E+06      0.6180E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.644      0.6320E+06      0.6320E+06      0.6320E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.684      0.6537E+06      0.6537E+06      0.6537E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.723      0.6703E+06      0.6703E+06      0.6703E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.763      0.6762E+06      0.6762E+06      0.6762E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.803      0.6752E+06      0.6752E+06      0.6752E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.843      0.6761E+06      0.6761E+06      0.6761E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.883      0.6859E+06      0.6859E+06      0.6859E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.923      0.7025E+06      0.7025E+06      0.7025E+06      0.0000E+00      0.0000E+00      0.0000E+00
   9.962      0.7181E+06      0.7181E+06      0.7181E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.002      0.7271E+06      0.7271E+06      0.7271E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.042      0.7324E+06      0.7324E+06      0.7324E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.082      0.7421E+06      0.7421E+06      0.7421E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.122      0.7556E+06      0.7556E+06      0.7556E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.162      0.7602E+06      0.7602E+06      0.7602E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.201      0.7460E+06      0.7460E+06      0.7460E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.241      0.7188E+06      0.7188E+06      0.7188E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.281      0.6916E+06      0.6916E+06      0.6916E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.321      0.6734E+06      0.6734E+06      0.6734E+06      0.0000E+00      0.0000E+00      0.0000E+00
  10.361      0.6702E+06      0.6702E+06      0.6702E+06      0.0000E+00      0.0000E+00      0.0000E+00
