 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  16.152      0.1227E+07      0.1227E+07      0.1227E+07      0.0000E+00      0.0000E+00      0.0000E+00
  16.189      0.1212E+07      0.1212E+07      0.1212E+07      0.0000E+00      0.0000E+00      0.0000E+00
  16.226      0.1165E+07      0.1165E+07      0.1165E+07      0.0000E+00      0.0000E+00      0.0000E+00
  16.262      0.1100E+07      0.1100E+07      0.1100E+07      0.0000E+00      0.0000E+00      0.0000E+00
  16.299      0.1028E+07      0.1028E+07      0.1028E+07      0.0000E+00      0.0000E+00      0.0000E+00
  16.336      0.9537E+06      0.9537E+06      0.9537E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.373      0.8800E+06      0.8800E+06      0.8800E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.410      0.8071E+06      0.8071E+06      0.8071E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.447      0.7352E+06      0.7352E+06      0.7352E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.484      0.6631E+06      0.6631E+06      0.6631E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.520      0.5900E+06      0.5900E+06      0.5900E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.557      0.5150E+06      0.5150E+06      0.5150E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.594      0.4375E+06      0.4375E+06      0.4375E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.631      0.3580E+06      0.3580E+06      0.3580E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.668      0.2812E+06      0.2812E+06      0.2812E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.705      0.2176E+06      0.2176E+06      0.2176E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.742      0.1715E+06      0.1715E+06      0.1715E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.779      0.1404E+06      0.1404E+06      0.1404E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.816      0.1182E+06      0.1182E+06      0.1182E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.852      0.1022E+06      0.1022E+06      0.1022E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.889      0.8984E+05      0.8984E+05      0.8984E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.926      0.8007E+05      0.8007E+05      0.8007E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.963      0.7196E+05      0.7196E+05      0.7196E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.000      0.6554E+05      0.6554E+05      0.6554E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.037      0.6006E+05      0.6006E+05      0.6006E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.074      0.5534E+05      0.5534E+05      0.5534E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.110      0.5124E+05      0.5124E+05      0.5124E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.147      0.4766E+05      0.4766E+05      0.4766E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.184      0.4453E+05      0.4453E+05      0.4453E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.221      0.4179E+05      0.4179E+05      0.4179E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.258      0.3940E+05      0.3940E+05      0.3940E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.295      0.3715E+05      0.3715E+05      0.3715E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.332      0.3519E+05      0.3519E+05      0.3519E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.369      0.3349E+05      0.3349E+05      0.3349E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.405      0.3187E+05      0.3187E+05      0.3187E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.442      0.3033E+05      0.3033E+05      0.3033E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.479      0.2900E+05      0.2900E+05      0.2900E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.516      0.2788E+05      0.2788E+05      0.2788E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.553      0.2665E+05      0.2665E+05      0.2665E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.590      0.2576E+05      0.2576E+05      0.2576E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.627      0.2476E+05      0.2476E+05      0.2476E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.664      0.2393E+05      0.2393E+05      0.2393E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.701      0.2313E+05      0.2313E+05      0.2313E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.737      0.2249E+05      0.2249E+05      0.2249E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.774      0.2188E+05      0.2188E+05      0.2188E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.811      0.2128E+05      0.2128E+05      0.2128E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.848      0.2084E+05      0.2084E+05      0.2084E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.885      0.2027E+05      0.2027E+05      0.2027E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.922      0.1985E+05      0.1985E+05      0.1985E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.959      0.1958E+05      0.1958E+05      0.1958E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.995      0.1931E+05      0.1931E+05      0.1931E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.032      0.1906E+05      0.1906E+05      0.1906E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.069      0.1881E+05      0.1881E+05      0.1881E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.106      0.1870E+05      0.1870E+05      0.1870E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.143      0.1859E+05      0.1859E+05      0.1859E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.180      0.1862E+05      0.1862E+05      0.1862E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.217      0.1865E+05      0.1865E+05      0.1865E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.254      0.1882E+05      0.1882E+05      0.1882E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.291      0.1911E+05      0.1911E+05      0.1911E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.327      0.1940E+05      0.1940E+05      0.1940E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.364      0.1995E+05      0.1995E+05      0.1995E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.401      0.2049E+05      0.2049E+05      0.2049E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.438      0.2127E+05      0.2127E+05      0.2127E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.475      0.2218E+05      0.2218E+05      0.2218E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.512      0.2345E+05      0.2345E+05      0.2345E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.549      0.2495E+05      0.2495E+05      0.2495E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.585      0.2693E+05      0.2693E+05      0.2693E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.622      0.2938E+05      0.2938E+05      0.2938E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.659      0.3264E+05      0.3264E+05      0.3264E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.696      0.3694E+05      0.3694E+05      0.3694E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.733      0.4287E+05      0.4287E+05      0.4287E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.770      0.5095E+05      0.5095E+05      0.5095E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.807      0.6257E+05      0.6257E+05      0.6257E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.844      0.7920E+05      0.7920E+05      0.7920E+05      0.0000E+00      0.0000E+00      0.0000E+00
  18.881      0.1023E+06      0.1023E+06      0.1023E+06      0.0000E+00      0.0000E+00      0.0000E+00
  18.917      0.1305E+06      0.1305E+06      0.1305E+06      0.0000E+00      0.0000E+00      0.0000E+00
  18.954      0.1603E+06      0.1603E+06      0.1603E+06      0.0000E+00      0.0000E+00      0.0000E+00
  18.991      0.1914E+06      0.1914E+06      0.1914E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.028      0.2243E+06      0.2243E+06      0.2243E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.065      0.2505E+06      0.2505E+06      0.2505E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.102      0.2609E+06      0.2609E+06      0.2609E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.139      0.2643E+06      0.2643E+06      0.2643E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.176      0.2759E+06      0.2759E+06      0.2759E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.212      0.2956E+06      0.2956E+06      0.2956E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.249      0.3000E+06      0.3000E+06      0.3000E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.286      0.2677E+06      0.2677E+06      0.2677E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.323      0.2100E+06      0.2100E+06      0.2100E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.360      0.1550E+06      0.1550E+06      0.1550E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.397      0.1152E+06      0.1152E+06      0.1152E+06      0.0000E+00      0.0000E+00      0.0000E+00
  19.434      0.8809E+05      0.8809E+05      0.8809E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.471      0.6878E+05      0.6878E+05      0.6878E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.507      0.5475E+05      0.5475E+05      0.5475E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.544      0.4442E+05      0.4442E+05      0.4442E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.581      0.3695E+05      0.3695E+05      0.3695E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.618      0.3144E+05      0.3144E+05      0.3144E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.655      0.2727E+05      0.2727E+05      0.2727E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.692      0.2399E+05      0.2399E+05      0.2399E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.729      0.2143E+05      0.2143E+05      0.2143E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.766      0.1931E+05      0.1931E+05      0.1931E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.802      0.1749E+05      0.1749E+05      0.1749E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.839      0.1596E+05      0.1596E+05      0.1596E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.876      0.1457E+05      0.1457E+05      0.1457E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.913      0.1333E+05      0.1333E+05      0.1333E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.950      0.1237E+05      0.1237E+05      0.1237E+05      0.0000E+00      0.0000E+00      0.0000E+00
  19.987      0.1154E+05      0.1154E+05      0.1154E+05      0.0000E+00      0.0000E+00      0.0000E+00
  20.024      0.1086E+05      0.1086E+05      0.1086E+05      0.0000E+00      0.0000E+00      0.0000E+00
  20.061      0.1018E+05      0.1018E+05      0.1018E+05      0.0000E+00      0.0000E+00      0.0000E+00
  20.098      0.9632E+04      0.9632E+04      0.9632E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.134      0.9221E+04      0.9221E+04      0.9221E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.171      0.8682E+04      0.8682E+04      0.8682E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.208      0.8277E+04      0.8277E+04      0.8277E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.245      0.8004E+04      0.8004E+04      0.8004E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.282      0.7602E+04      0.7602E+04      0.7602E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.319      0.7333E+04      0.7333E+04      0.7333E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.356      0.7064E+04      0.7064E+04      0.7064E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.392      0.6797E+04      0.6797E+04      0.6797E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.429      0.6661E+04      0.6661E+04      0.6661E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.466      0.6395E+04      0.6395E+04      0.6395E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.503      0.6261E+04      0.6261E+04      0.6261E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.540      0.5996E+04      0.5996E+04      0.5996E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.577      0.5863E+04      0.5863E+04      0.5863E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.614      0.5730E+04      0.5730E+04      0.5730E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.651      0.5598E+04      0.5598E+04      0.5598E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.688      0.5465E+04      0.5465E+04      0.5465E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.724      0.5333E+04      0.5333E+04      0.5333E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.761      0.5202E+04      0.5202E+04      0.5202E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.798      0.5070E+04      0.5070E+04      0.5070E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.835      0.5069E+04      0.5069E+04      0.5069E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.872      0.4938E+04      0.4938E+04      0.4938E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.909      0.4937E+04      0.4937E+04      0.4937E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.946      0.4936E+04      0.4936E+04      0.4936E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.983      0.4806E+04      0.4806E+04      0.4806E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.019      0.4805E+04      0.4805E+04      0.4805E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.056      0.4935E+04      0.4935E+04      0.4935E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.093      0.4934E+04      0.4934E+04      0.4934E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.130      0.5193E+04      0.5193E+04      0.5193E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.167      0.5453E+04      0.5453E+04      0.5453E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.204      0.5842E+04      0.5842E+04      0.5842E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.241      0.6492E+04      0.6492E+04      0.6492E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.277      0.7274E+04      0.7274E+04      0.7274E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.314      0.7797E+04      0.7797E+04      0.7797E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.351      0.8192E+04      0.8192E+04      0.8192E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.388      0.8458E+04      0.8458E+04      0.8458E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.425      0.8074E+04      0.8074E+04      0.8074E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.462      0.7297E+04      0.7297E+04      0.7297E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.499      0.6387E+04      0.6387E+04      0.6387E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.536      0.5736E+04      0.5736E+04      0.5736E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.573      0.5345E+04      0.5345E+04      0.5345E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.609      0.5085E+04      0.5085E+04      0.5085E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.646      0.5086E+04      0.5086E+04      0.5086E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.683      0.5217E+04      0.5217E+04      0.5217E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.720      0.5608E+04      0.5608E+04      0.5608E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.757      0.6262E+04      0.6262E+04      0.6262E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.794      0.7308E+04      0.7308E+04      0.7308E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.831      0.8618E+04      0.8618E+04      0.8618E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.867      0.9673E+04      0.9673E+04      0.9673E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.904      0.9948E+04      0.9948E+04      0.9948E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.941      0.9436E+04      0.9436E+04      0.9436E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.978      0.8395E+04      0.8395E+04      0.8395E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.015      0.7350E+04      0.7350E+04      0.7350E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.052      0.6565E+04      0.6565E+04      0.6565E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.089      0.6306E+04      0.6306E+04      0.6306E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.126      0.6178E+04      0.6178E+04      0.6178E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.163      0.5919E+04      0.5919E+04      0.5919E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.199      0.5264E+04      0.5264E+04      0.5264E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.236      0.4872E+04      0.4872E+04      0.4872E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.273      0.4479E+04      0.4479E+04      0.4479E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.310      0.4217E+04      0.4217E+04      0.4217E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.347      0.4087E+04      0.4087E+04      0.4087E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.384      0.4089E+04      0.4089E+04      0.4089E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.421      0.3960E+04      0.3960E+04      0.3960E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.457      0.3830E+04      0.3830E+04      0.3830E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.494      0.3568E+04      0.3568E+04      0.3568E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.531      0.3306E+04      0.3306E+04      0.3306E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.568      0.3308E+04      0.3308E+04      0.3308E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.605      0.3177E+04      0.3177E+04      0.3177E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.642      0.3179E+04      0.3179E+04      0.3179E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.679      0.3181E+04      0.3181E+04      0.3181E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.716      0.3183E+04      0.3183E+04      0.3183E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.753      0.3185E+04      0.3185E+04      0.3185E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.789      0.3054E+04      0.3054E+04      0.3054E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.826      0.3056E+04      0.3056E+04      0.3056E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.863      0.3058E+04      0.3058E+04      0.3058E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.900      0.2927E+04      0.2927E+04      0.2927E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.937      0.2929E+04      0.2929E+04      0.2929E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.974      0.3064E+04      0.3064E+04      0.3064E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.011      0.3065E+04      0.3065E+04      0.3065E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.048      0.3201E+04      0.3201E+04      0.3201E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.084      0.3337E+04      0.3337E+04      0.3337E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.121      0.3473E+04      0.3473E+04      0.3473E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.158      0.3609E+04      0.3609E+04      0.3609E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.195      0.3879E+04      0.3879E+04      0.3879E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.232      0.4150E+04      0.4150E+04      0.4150E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.269      0.4287E+04      0.4287E+04      0.4287E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.306      0.4291E+04      0.4291E+04      0.4291E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.343      0.4295E+04      0.4295E+04      0.4295E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.379      0.4164E+04      0.4164E+04      0.4164E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.416      0.4033E+04      0.4033E+04      0.4033E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.453      0.4037E+04      0.4037E+04      0.4037E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.490      0.3770E+04      0.3770E+04      0.3770E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.527      0.3638E+04      0.3638E+04      0.3638E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.564      0.3641E+04      0.3641E+04      0.3641E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.601      0.3644E+04      0.3644E+04      0.3644E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.638      0.3782E+04      0.3782E+04      0.3782E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.674      0.3920E+04      0.3920E+04      0.3920E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.711      0.3924E+04      0.3924E+04      0.3924E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.748      0.3792E+04      0.3792E+04      0.3792E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.785      0.3524E+04      0.3524E+04      0.3524E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.822      0.3392E+04      0.3392E+04      0.3392E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.859      0.3123E+04      0.3123E+04      0.3123E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.896      0.2989E+04      0.2989E+04      0.2989E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.933      0.2856E+04      0.2856E+04      0.2856E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.970      0.2722E+04      0.2722E+04      0.2722E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.006      0.2588E+04      0.2588E+04      0.2588E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.043      0.2454E+04      0.2454E+04      0.2454E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.080      0.2456E+04      0.2456E+04      0.2456E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.117      0.2321E+04      0.2321E+04      0.2321E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.154      0.2323E+04      0.2323E+04      0.2323E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.191      0.2325E+04      0.2325E+04      0.2325E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.228      0.2327E+04      0.2327E+04      0.2327E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.265      0.2192E+04      0.2192E+04      0.2192E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.301      0.2194E+04      0.2194E+04      0.2194E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.338      0.2195E+04      0.2195E+04      0.2195E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.375      0.2060E+04      0.2060E+04      0.2060E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.412      0.2062E+04      0.2062E+04      0.2062E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.449      0.2063E+04      0.2063E+04      0.2063E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.486      0.1927E+04      0.1927E+04      0.1927E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.523      0.1929E+04      0.1929E+04      0.1929E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.559      0.1931E+04      0.1931E+04      0.1931E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.596      0.1932E+04      0.1932E+04      0.1932E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.633      0.1934E+04      0.1934E+04      0.1934E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.670      0.1935E+04      0.1935E+04      0.1935E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.707      0.1937E+04      0.1937E+04      0.1937E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.744      0.1939E+04      0.1939E+04      0.1939E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.781      0.1940E+04      0.1940E+04      0.1940E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.818      0.1942E+04      0.1942E+04      0.1942E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.855      0.1944E+04      0.1944E+04      0.1944E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.891      0.1945E+04      0.1945E+04      0.1945E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.928      0.1947E+04      0.1947E+04      0.1947E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.965      0.1949E+04      0.1949E+04      0.1949E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.002      0.1950E+04      0.1950E+04      0.1950E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.039      0.1952E+04      0.1952E+04      0.1952E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.076      0.1954E+04      0.1954E+04      0.1954E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.113      0.1956E+04      0.1956E+04      0.1956E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.149      0.1957E+04      0.1957E+04      0.1957E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.186      0.1959E+04      0.1959E+04      0.1959E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.223      0.1961E+04      0.1961E+04      0.1961E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.260      0.1963E+04      0.1963E+04      0.1963E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.297      0.1964E+04      0.1964E+04      0.1964E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.334      0.1966E+04      0.1966E+04      0.1966E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.371      0.1968E+04      0.1968E+04      0.1968E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.408      0.1970E+04      0.1970E+04      0.1970E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.445      0.1971E+04      0.1971E+04      0.1971E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.481      0.1973E+04      0.1973E+04      0.1973E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.518      0.1834E+04      0.1834E+04      0.1834E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.555      0.1835E+04      0.1835E+04      0.1835E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.592      0.1837E+04      0.1837E+04      0.1837E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.629      0.1839E+04      0.1839E+04      0.1839E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.666      0.1840E+04      0.1840E+04      0.1840E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.703      0.1842E+04      0.1842E+04      0.1842E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.739      0.1843E+04      0.1843E+04      0.1843E+04      0.0000E+00      0.0000E+00      0.0000E+00
  25.776      0.1845E+04      0.1845E+04      0.1845E+04      0.0000E+00      0.0000E+00      0.0000E+00
