       #Distance (in Angstrom), Planar Average-Potential (in eV) or -Densitiy (in e/A)
  0.0000   -0.87102905E+01
  0.1019   -0.84506067E+01
  0.2037   -0.75930406E+01
  0.3056   -0.61572407E+01
  0.4074   -0.42993438E+01
  0.5093   -0.24128823E+01
  0.6111   -0.92523510E+00
  0.7130   -0.66953363E-01
  0.8148    0.40503219E+00
  0.9167    0.68026947E+00
  1.0185    0.72341020E+00
  1.1204    0.60032869E+00
  1.2222    0.35128713E+00
  1.3241   -0.61271232E-02
  1.4259   -0.65423373E+00
  1.5278   -0.16153363E+01
  1.6296   -0.26945170E+01
  1.7315   -0.36511297E+01
  1.8333   -0.43254868E+01
  1.9352   -0.46695895E+01
  2.0370   -0.46888324E+01
  2.1389   -0.43852783E+01
  2.2407   -0.37494697E+01
  2.3426   -0.28216382E+01
  2.4444   -0.17441362E+01
  2.5463   -0.75477676E+00
  2.6481   -0.60191516E-01
  2.7500    0.32264372E+00
  2.8519    0.58201330E+00
  2.9537    0.72320855E+00
  3.0556    0.70354904E+00
  3.1574    0.45593307E+00
  3.2593    0.59673361E-02
  3.3611   -0.78695931E+00
  3.4630   -0.22060484E+01
  3.5648   -0.40734211E+01
  3.6667   -0.59736909E+01
  3.7685   -0.74925281E+01
  3.8704   -0.84449395E+01
  3.9722   -0.87999079E+01
  4.0741   -0.85893714E+01
  4.1759   -0.77878346E+01
  4.2778   -0.64025680E+01
  4.3796   -0.45646488E+01
  4.4815   -0.26440217E+01
  4.5833   -0.10756258E+01
  4.6852   -0.13338013E+00
  4.7870    0.37483678E+00
  4.8889    0.68346161E+00
  4.9907    0.75670140E+00
  5.0926    0.65647456E+00
  5.1944    0.42276163E+00
  5.2963    0.88771693E-01
  5.3981   -0.51250975E+00
  5.5000   -0.14412515E+01
  5.6018   -0.25171570E+01
  5.7037   -0.35008906E+01
  5.8056   -0.42153606E+01
  5.9074   -0.46022543E+01
  6.0093   -0.46614550E+01
  6.1111   -0.44003910E+01
  6.2130   -0.38061585E+01
  6.3148   -0.29106637E+01
  6.4167   -0.18389337E+01
  6.5185   -0.82543386E+00
  6.6204   -0.85977935E-01
  6.7222    0.32625877E+00
  6.8241    0.59690198E+00
  6.9259    0.75690587E+00
  7.0278    0.76017381E+00
  7.1296    0.54352612E+00
  7.2315    0.11830746E+00
  7.3333   -0.60951460E+00
  7.4352   -0.19494448E+01
  7.5370   -0.37809875E+01
  7.6389   -0.57022191E+01
  7.7407   -0.72850133E+01
  7.8426   -0.83136300E+01
  7.9444   -0.87432805E+01
  8.0463   -0.86043059E+01
  8.1481   -0.78793077E+01
  8.2500   -0.65651694E+01
  8.3518   -0.47697064E+01
  8.4537   -0.28337651E+01
  8.5556   -0.11989298E+01
  8.6574   -0.17702081E+00
  8.7593    0.36489599E+00
  8.8611    0.70078283E+00
  8.9630    0.80231527E+00
  9.0648    0.72139600E+00
  9.1667    0.50065772E+00
  9.2685    0.18482807E+00
  9.3704   -0.37174343E+00
  9.4722   -0.12665206E+01
