#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band-Index    1
   2.45259    -27.939803  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.40238    -27.939775  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.40238    -27.939775  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.35504    -27.939796  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.30771    -27.939797  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.26037    -27.939796  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.21303    -27.939795  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.16570    -27.939789  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.11836    -27.939795  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   2.07102    -27.939794  0.006  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   2.02369    -27.939796  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.97635    -27.939802  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.97635    -27.939802  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.93287    -27.939790  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.88938    -27.939795  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.84590    -27.939783  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.80242    -27.939768  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.75894    -27.939772  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.71546    -27.939791  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.67198    -27.939760  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.62849    -27.939724  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.58501    -27.939721  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.54153    -27.939725  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.49805    -27.939705  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.45457    -27.939700  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.45457    -27.939700  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.40892    -27.939705  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.36327    -27.939725  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.31763    -27.939730  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.27198    -27.939735  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.22634    -27.939774  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.18069    -27.939770  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.13504    -27.939763  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.08940    -27.939766  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.04375    -27.939794  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.99810    -27.939786  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.95246    -27.939796  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.90681    -27.939799  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.86116    -27.939797  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.81552    -27.939812  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.81552    -27.939812  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.76226    -27.939796  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.70901    -27.939803  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.65576    -27.939805  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.60250    -27.939805  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.60250    -27.939805  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.55947    -27.939810  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.51643    -27.939818  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.47339    -27.939812  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.43036    -27.939814  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.38732    -27.939811  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.34429    -27.939767  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.30125    -27.939756  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.25821    -27.939780  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.21518    -27.939773  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.17214    -27.939743  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.12911    -27.939727  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.08607    -27.939729  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.04304    -27.939705  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.00000    -27.939700  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
 
# Band-Index    3
   0.00000    -27.939699  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.04304    -27.939701  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.08607    -27.939713  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.12911    -27.939708  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.17214    -27.939714  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.21518    -27.939716  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.25821    -27.939724  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.30125    -27.939723  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.34429    -27.939737  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.38732    -27.939760  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.43036    -27.939762  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.47339    -27.939768  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.51643    -27.939771  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.55947    -27.939768  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.60250    -27.939761  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.60250    -27.939761  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.65576    -27.939781  0.004  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.70901    -27.939779  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.76226    -27.939789  0.004  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.81552    -27.939797  0.004  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   0.81552    -27.939798  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   0.86116    -27.939790  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.90681    -27.939798  0.006  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   0.95246    -27.939795  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.99810    -27.939783  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.04375    -27.939789  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.08940    -27.939762  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.13504    -27.939757  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.18069    -27.939750  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.22634    -27.939740  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.27198    -27.939725  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.31763    -27.939721  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.36327    -27.939713  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.40892    -27.939699  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.45457    -27.939699  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.45457    -27.939699  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.49805    -27.939698  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.54153    -27.939710  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.58501    -27.939711  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.62849    -27.939723  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.67198    -27.939731  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.71546    -27.939748  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.75894    -27.939741  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.80242    -27.939752  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.84590    -27.939765  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.88938    -27.939778  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.93287    -27.939770  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.97635    -27.939783  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.97635    -27.939783  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   2.02369    -27.939780  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.07102    -27.939772  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.11836    -27.939772  0.006  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.16570    -27.939787  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.21303    -27.939791  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.26037    -27.939788  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   2.30771    -27.939785  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   2.35504    -27.939793  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.40238    -27.939773  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.40238    -27.939773  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.45259    -27.939788  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.50280    -27.939781  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.55301    -27.939789  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.60321    -27.939780  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.65342    -27.939781  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.70363    -27.939761  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
 
# Band-Index    4
   2.70363    -27.939760  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.65342    -27.939770  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.60321    -27.939773  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.55301    -27.939780  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.50280    -27.939777  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.45259    -27.939785  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.40238    -27.939767  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.40238    -27.939767  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.35504    -27.939780  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   2.30771    -27.939780  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   2.26037    -27.939783  0.002  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.21303    -27.939783  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   2.16570    -27.939779  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.11836    -27.939771  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   2.07102    -27.939766  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.02369    -27.939774  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.97635    -27.939782  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.97635    -27.939782  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.93287    -27.939769  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.88938    -27.939776  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.84590    -27.939763  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.80242    -27.939751  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.75894    -27.939740  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.71546    -27.939747  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.67198    -27.939730  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.62849    -27.939721  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.58501    -27.939710  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.54153    -27.939709  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   1.49805    -27.939697  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.45457    -27.939698  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.45457    -27.939698  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.40892    -27.939695  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.36327    -27.939712  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.31763    -27.939716  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.27198    -27.939717  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.22634    -27.939739  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.18069    -27.939740  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.13504    -27.939754  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.08940    -27.939761  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   1.04375    -27.939774  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.99810    -27.939772  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.95246    -27.939777  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.90681    -27.939780  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.86116    -27.939780  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.81552    -27.939792  0.004  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   0.81552    -27.939793  0.004  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   0.76226    -27.939777  0.004  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.70901    -27.939778  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.65576    -27.939777  0.004  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.60250    -27.939760  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.60250    -27.939760  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.55947    -27.939767  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.51643    -27.939770  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.47339    -27.939767  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.43036    -27.939761  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.38732    -27.939759  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.34429    -27.939736  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.30125    -27.939723  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.25821    -27.939723  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.21518    -27.939715  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.17214    -27.939713  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.12911    -27.939707  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.08607    -27.939712  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.04304    -27.939700  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.00000    -27.939698  0.004  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
 
# Band-Index    5
   0.00000    -20.146152  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.04304    -20.146019  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.08607    -20.145628  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.12911    -20.144998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.17214    -20.144160  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.21518    -20.143156  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
