#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   1.455   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.482   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.509   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.537   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.564   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.592   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.619   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.647   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.674   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.702   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.729   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.757   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.784   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.812   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.839   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.866   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.894   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.921   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.949   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.976   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.976   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.999   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.021   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.044   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.066   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.088   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.111   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.133   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.156   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.178   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.201   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.223   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.245   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.268   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.290   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.313   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.335   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.358   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.380   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.402   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.402   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.418   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.434   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.450   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.466   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.482   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.498   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.513   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.529   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.545   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.561   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.577   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.593   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.609   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.624   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.640   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.656   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.672   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.688   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   2.704   -48.318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
#Band-index    2
   2.704   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.688   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.672   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.656   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.640   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.624   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.609   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.593   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.577   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.561   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.545   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.529   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.513   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.498   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.482   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.466   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.450   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.434   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.418   -26.337  0.000  0.861  0.103  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.402   -26.337  0.000  0.480  0.484  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.402   -26.337  0.000  0.480  0.484  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.380   -26.337  0.000  0.479  0.485  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.358   -26.337  0.000  0.481  0.483  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.335   -26.337  0.000  0.482  0.483  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.313   -26.337  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   2.290   -26.337  0.000  0.353  0.353  0.258  0.000  0.000  0.000  0.000  0.000  0.964
   2.268   -26.337  0.000  0.304  0.304  0.355  0.000  0.000  0.000  0.000  0.000  0.964
   2.245   -26.337  0.000  0.281  0.281  0.402  0.000  0.000  0.000  0.000  0.000  0.964
   2.223   -26.337  0.000  0.295  0.295  0.373  0.000  0.000  0.000  0.000  0.000  0.964
   2.201   -26.337  0.000  0.308  0.308  0.347  0.000  0.000  0.000  0.000  0.000  0.964
   2.178   -26.337  0.000  0.316  0.316  0.332  0.000  0.000  0.000  0.000  0.000  0.964
   2.156   -26.337  0.000  0.307  0.307  0.349  0.000  0.000  0.000  0.000  0.000  0.964
   2.133   -26.337  0.000  0.307  0.307  0.349  0.000  0.000  0.000  0.000  0.000  0.964
   2.111   -26.337  0.000  0.308  0.308  0.348  0.000  0.000  0.000  0.000  0.000  0.964
   2.088   -26.337  0.000  0.308  0.308  0.349  0.000  0.000  0.000  0.000  0.000  0.964
   2.066   -26.337  0.000  0.330  0.330  0.304  0.000  0.000  0.000  0.000  0.000  0.964
   2.044   -26.337  0.000  0.321  0.321  0.322  0.000  0.000  0.000  0.000  0.000  0.964
   2.021   -26.337  0.000  0.313  0.313  0.338  0.000  0.000  0.000  0.000  0.000  0.964
   1.999   -26.337  0.000  0.319  0.319  0.325  0.000  0.000  0.000  0.000  0.000  0.964
   1.976   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.976   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.949   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.921   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.894   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.866   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.839   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.812   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.784   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.757   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.729   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.702   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.674   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.647   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.619   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.592   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.564   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.537   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.509   -26.337  0.000  0.321  0.321  0.321  0.000  0.000  0.000  0.000  0.000  0.964
   1.482   -26.337  0.000  0.160  0.643  0.161  0.000  0.000  0.000  0.000  0.000  0.964
   1.455   -26.337  0.000  0.160  0.645  0.160  0.000  0.000  0.000  0.000  0.000  0.964
   1.455   -26.337  0.000  0.164  0.645  0.155  0.000  0.000  0.000  0.000  0.000  0.964
   1.421   -26.337  0.000  0.434  0.095  0.434  0.000  0.000  0.000  0.000  0.000  0.964
   1.387   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.354   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.320   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.286   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.253   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.219   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.185   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.152   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.118   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.085   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.051   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   1.017   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.984   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.950   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.916   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.883   -26.337  0.000  0.453  0.059  0.453  0.000  0.000  0.000  0.000  0.000  0.964
   0.849   -26.337  0.000  0.000  0.963  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.816   -26.337  0.000  0.000  0.963  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.816   -26.337  0.000  0.963  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.804   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.793   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.782   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.771   -26.337  0.000  0.946  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.964
   0.759   -26.337  0.000  0.838  0.063  0.063  0.000  0.000  0.000  0.000  0.000  0.964
   0.748   -26.337  0.000  0.004  0.480  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.737   -26.337  0.000  0.963  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.964
   0.726   -26.337  0.000  0.963  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.715   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.703   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.692   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.681   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.670   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.659   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.647   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.636   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.625   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.614   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.603   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.603   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.571   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.539   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.507   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.476   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.444   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.412   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.381   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.349   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.317   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.285   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.254   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.222   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.190   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.159   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.127   -26.337  0.000  0.963  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.095   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.063   -26.337  0.000  0.964  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.964
   0.032   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.000   -26.337  0.000  0.160  0.645  0.160  0.000  0.000  0.000  0.000  0.000  0.964
#Band-index    3
   0.000   -26.337  0.000  0.482  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.032   -26.337  0.000  0.001  0.479  0.484  0.000  0.000  0.000  0.000  0.000  0.964
   0.063   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.095   -26.337  0.000  0.000  0.485  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.127   -26.337  0.000  0.000  0.484  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.159   -26.337  0.000  0.000  0.485  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.190   -26.337  0.000  0.000  0.485  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.222   -26.337  0.000  0.000  0.485  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.254   -26.337  0.000  0.000  0.485  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.285   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.317   -26.337  0.000  0.000  0.485  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.349   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.381   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.412   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.444   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.476   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.507   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.539   -26.337  0.000  0.000  0.485  0.479  0.000  0.000  0.000  0.000  0.000  0.964
   0.571   -26.337  0.000  0.000  0.484  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.603   -26.337  0.000  0.000  0.484  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.603   -26.337  0.000  0.000  0.484  0.480  0.000  0.000  0.000  0.000  0.000  0.964
   0.614   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.625   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.636   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.647   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.659   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.670   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.681   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.692   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.703   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.715   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.726   -26.337  0.000  0.001  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
   0.737   -26.337  0.000  0.001  0.482  0.481  0.000  0.000  0.000  0.000  0.000  0.964
   0.748   -26.337  0.000  0.960  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.964
   0.759   -26.337  0.000  0.126  0.419  0.419  0.000  0.000  0.000  0.000  0.000  0.964
   0.771   -26.337  0.000  0.018  0.473  0.473  0.000  0.000  0.000  0.000  0.000  0.964
   0.782   -26.337  0.000  0.000  0.482  0.482  0.000  0.000  0.000  0.000  0.000  0.964
