 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  16.119      0.5257E+05      0.5257E+05      0.5257E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.152      0.6164E+05      0.6164E+05      0.6164E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.186      0.7442E+05      0.7442E+05      0.7442E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.220      0.9207E+05      0.9207E+05      0.9207E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.254      0.1158E+06      0.1158E+06      0.1158E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.288      0.1453E+06      0.1453E+06      0.1453E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.322      0.1796E+06      0.1796E+06      0.1796E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.356      0.2159E+06      0.2159E+06      0.2159E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.389      0.2504E+06      0.2504E+06      0.2504E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.423      0.2784E+06      0.2784E+06      0.2784E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.457      0.2979E+06      0.2979E+06      0.2979E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.491      0.3081E+06      0.3081E+06      0.3081E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.525      0.3049E+06      0.3049E+06      0.3049E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.559      0.2818E+06      0.2818E+06      0.2818E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.593      0.2390E+06      0.2390E+06      0.2390E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.627      0.1885E+06      0.1885E+06      0.1885E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.660      0.1430E+06      0.1430E+06      0.1430E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.694      0.1082E+06      0.1082E+06      0.1082E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.728      0.8325E+05      0.8325E+05      0.8325E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.762      0.6576E+05      0.6576E+05      0.6576E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.796      0.5329E+05      0.5329E+05      0.5329E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.830      0.4435E+05      0.4435E+05      0.4435E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.863      0.3767E+05      0.3767E+05      0.3767E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.897      0.3251E+05      0.3251E+05      0.3251E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.931      0.2858E+05      0.2858E+05      0.2858E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.965      0.2535E+05      0.2535E+05      0.2535E+05      0.0000E+00      0.0000E+00      0.0000E+00
  16.999      0.2277E+05      0.2277E+05      0.2277E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.033      0.2060E+05      0.2060E+05      0.2060E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.067      0.1870E+05      0.1870E+05      0.1870E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.101      0.1707E+05      0.1707E+05      0.1707E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.134      0.1581E+05      0.1581E+05      0.1581E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.168      0.1469E+05      0.1469E+05      0.1469E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.202      0.1370E+05      0.1370E+05      0.1370E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.236      0.1283E+05      0.1283E+05      0.1283E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.270      0.1209E+05      0.1209E+05      0.1209E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.304      0.1136E+05      0.1136E+05      0.1136E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.338      0.1075E+05      0.1075E+05      0.1075E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.371      0.1026E+05      0.1026E+05      0.1026E+05      0.0000E+00      0.0000E+00      0.0000E+00
  17.405      0.9771E+04      0.9771E+04      0.9771E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.439      0.9288E+04      0.9288E+04      0.9288E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.473      0.8925E+04      0.8925E+04      0.8925E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.507      0.8563E+04      0.8563E+04      0.8563E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.541      0.8204E+04      0.8204E+04      0.8204E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.575      0.7962E+04      0.7962E+04      0.7962E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.608      0.7606E+04      0.7606E+04      0.7606E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.642      0.7367E+04      0.7367E+04      0.7367E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.676      0.7129E+04      0.7129E+04      0.7129E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.710      0.6892E+04      0.6892E+04      0.6892E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.744      0.6656E+04      0.6656E+04      0.6656E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.778      0.6536E+04      0.6536E+04      0.6536E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.812      0.6302E+04      0.6302E+04      0.6302E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.846      0.6183E+04      0.6183E+04      0.6183E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.879      0.5950E+04      0.5950E+04      0.5950E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.913      0.5831E+04      0.5831E+04      0.5831E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.947      0.5714E+04      0.5714E+04      0.5714E+04      0.0000E+00      0.0000E+00      0.0000E+00
  17.981      0.5597E+04      0.5597E+04      0.5597E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.015      0.5480E+04      0.5480E+04      0.5480E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.049      0.5364E+04      0.5364E+04      0.5364E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.083      0.5248E+04      0.5248E+04      0.5248E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.116      0.5132E+04      0.5132E+04      0.5132E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.150      0.5016E+04      0.5016E+04      0.5016E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.184      0.5015E+04      0.5015E+04      0.5015E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.218      0.4900E+04      0.4900E+04      0.4900E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.252      0.4785E+04      0.4785E+04      0.4785E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.286      0.4785E+04      0.4785E+04      0.4785E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.320      0.4784E+04      0.4784E+04      0.4784E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.354      0.4783E+04      0.4783E+04      0.4783E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.387      0.4783E+04      0.4783E+04      0.4783E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.421      0.4896E+04      0.4896E+04      0.4896E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.455      0.5010E+04      0.5010E+04      0.5010E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.489      0.5238E+04      0.5238E+04      0.5238E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.523      0.5467E+04      0.5467E+04      0.5467E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.557      0.5696E+04      0.5696E+04      0.5696E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.590      0.5812E+04      0.5812E+04      0.5812E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.624      0.5814E+04      0.5814E+04      0.5814E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.658      0.5702E+04      0.5702E+04      0.5702E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.692      0.5361E+04      0.5361E+04      0.5361E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.726      0.5134E+04      0.5134E+04      0.5134E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.760      0.4907E+04      0.4907E+04      0.4907E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.794      0.4908E+04      0.4908E+04      0.4908E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.828      0.5022E+04      0.5022E+04      0.5022E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.861      0.5252E+04      0.5252E+04      0.5252E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.895      0.5709E+04      0.5709E+04      0.5709E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.929      0.6283E+04      0.6283E+04      0.6283E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.963      0.6973E+04      0.6973E+04      0.6973E+04      0.0000E+00      0.0000E+00      0.0000E+00
  18.997      0.7322E+04      0.7322E+04      0.7322E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.031      0.7329E+04      0.7329E+04      0.7329E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.065      0.6877E+04      0.6877E+04      0.6877E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.098      0.6423E+04      0.6423E+04      0.6423E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.132      0.5853E+04      0.5853E+04      0.5853E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.166      0.5511E+04      0.5511E+04      0.5511E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.200      0.5284E+04      0.5284E+04      0.5284E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.234      0.4943E+04      0.4943E+04      0.4943E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.268      0.4485E+04      0.4485E+04      0.4485E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.302      0.4142E+04      0.4142E+04      0.4142E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.335      0.3914E+04      0.3914E+04      0.3914E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.369      0.3685E+04      0.3685E+04      0.3685E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.403      0.3456E+04      0.3456E+04      0.3456E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.437      0.3342E+04      0.3342E+04      0.3342E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.471      0.3344E+04      0.3344E+04      0.3344E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.505      0.3346E+04      0.3346E+04      0.3346E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.539      0.3232E+04      0.3232E+04      0.3232E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.573      0.3234E+04      0.3234E+04      0.3234E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.606      0.3236E+04      0.3236E+04      0.3236E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.640      0.3238E+04      0.3238E+04      0.3238E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.674      0.3240E+04      0.3240E+04      0.3240E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.708      0.3241E+04      0.3241E+04      0.3241E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.742      0.3359E+04      0.3359E+04      0.3359E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.776      0.3362E+04      0.3362E+04      0.3362E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.809      0.3364E+04      0.3364E+04      0.3364E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.843      0.3366E+04      0.3366E+04      0.3366E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.877      0.3369E+04      0.3369E+04      0.3369E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.911      0.3371E+04      0.3371E+04      0.3371E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.945      0.3373E+04      0.3373E+04      0.3373E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.979      0.3376E+04      0.3376E+04      0.3376E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.013      0.3494E+04      0.3494E+04      0.3494E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.047      0.3497E+04      0.3497E+04      0.3497E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.080      0.3616E+04      0.3616E+04      0.3616E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.114      0.3619E+04      0.3619E+04      0.3619E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.148      0.3505E+04      0.3505E+04      0.3505E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.182      0.3391E+04      0.3391E+04      0.3391E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.216      0.3277E+04      0.3277E+04      0.3277E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.250      0.3279E+04      0.3279E+04      0.3279E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.284      0.3399E+04      0.3399E+04      0.3399E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.317      0.3519E+04      0.3519E+04      0.3519E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.351      0.3639E+04      0.3639E+04      0.3639E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.385      0.3642E+04      0.3642E+04      0.3642E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.419      0.3645E+04      0.3645E+04      0.3645E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.453      0.3648E+04      0.3648E+04      0.3648E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.487      0.3651E+04      0.3651E+04      0.3651E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.521      0.3537E+04      0.3537E+04      0.3537E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.555      0.3540E+04      0.3540E+04      0.3540E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.588      0.3425E+04      0.3425E+04      0.3425E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.622      0.3309E+04      0.3309E+04      0.3309E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.656      0.3312E+04      0.3312E+04      0.3312E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.690      0.3197E+04      0.3197E+04      0.3197E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.724      0.3199E+04      0.3199E+04      0.3199E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.758      0.3083E+04      0.3083E+04      0.3083E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.791      0.3086E+04      0.3086E+04      0.3086E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.825      0.2970E+04      0.2970E+04      0.2970E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.859      0.2973E+04      0.2973E+04      0.2973E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.893      0.2856E+04      0.2856E+04      0.2856E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.927      0.2740E+04      0.2740E+04      0.2740E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.961      0.2623E+04      0.2623E+04      0.2623E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.995      0.2506E+04      0.2506E+04      0.2506E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.029      0.2388E+04      0.2388E+04      0.2388E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.062      0.2271E+04      0.2271E+04      0.2271E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.096      0.2153E+04      0.2153E+04      0.2153E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.130      0.2155E+04      0.2155E+04      0.2155E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.164      0.2037E+04      0.2037E+04      0.2037E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.198      0.2039E+04      0.2039E+04      0.2039E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.232      0.2041E+04      0.2041E+04      0.2041E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.266      0.1922E+04      0.1922E+04      0.1922E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.299      0.1924E+04      0.1924E+04      0.1924E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.333      0.1926E+04      0.1926E+04      0.1926E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.367      0.1927E+04      0.1927E+04      0.1927E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.401      0.1929E+04      0.1929E+04      0.1929E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.435      0.1931E+04      0.1931E+04      0.1931E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.469      0.1812E+04      0.1812E+04      0.1812E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.503      0.1813E+04      0.1813E+04      0.1813E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.537      0.1815E+04      0.1815E+04      0.1815E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.570      0.1817E+04      0.1817E+04      0.1817E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.604      0.1818E+04      0.1818E+04      0.1818E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.638      0.1820E+04      0.1820E+04      0.1820E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.672      0.1822E+04      0.1822E+04      0.1822E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.706      0.1823E+04      0.1823E+04      0.1823E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.740      0.1703E+04      0.1703E+04      0.1703E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.774      0.1705E+04      0.1705E+04      0.1705E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.807      0.1706E+04      0.1706E+04      0.1706E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.841      0.1708E+04      0.1708E+04      0.1708E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.875      0.1710E+04      0.1710E+04      0.1710E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.909      0.1711E+04      0.1711E+04      0.1711E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.943      0.1713E+04      0.1713E+04      0.1713E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.977      0.1714E+04      0.1714E+04      0.1714E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.011      0.1716E+04      0.1716E+04      0.1716E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.044      0.1718E+04      0.1718E+04      0.1718E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.078      0.1719E+04      0.1719E+04      0.1719E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.112      0.1721E+04      0.1721E+04      0.1721E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.146      0.1722E+04      0.1722E+04      0.1722E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.180      0.1724E+04      0.1724E+04      0.1724E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.214      0.1726E+04      0.1726E+04      0.1726E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.248      0.1727E+04      0.1727E+04      0.1727E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.282      0.1729E+04      0.1729E+04      0.1729E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.315      0.1730E+04      0.1730E+04      0.1730E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.349      0.1732E+04      0.1732E+04      0.1732E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.383      0.1734E+04      0.1734E+04      0.1734E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.417      0.1735E+04      0.1735E+04      0.1735E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.451      0.1737E+04      0.1737E+04      0.1737E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.485      0.1739E+04      0.1739E+04      0.1739E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.518      0.1740E+04      0.1740E+04      0.1740E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.552      0.1742E+04      0.1742E+04      0.1742E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.586      0.1744E+04      0.1744E+04      0.1744E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.620      0.1745E+04      0.1745E+04      0.1745E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.654      0.1747E+04      0.1747E+04      0.1747E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.688      0.1749E+04      0.1749E+04      0.1749E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.722      0.1875E+04      0.1875E+04      0.1875E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.756      0.1877E+04      0.1877E+04      0.1877E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.789      0.1879E+04      0.1879E+04      0.1879E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.823      0.1881E+04      0.1881E+04      0.1881E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.857      0.1883E+04      0.1883E+04      0.1883E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.891      0.1884E+04      0.1884E+04      0.1884E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.925      0.1886E+04      0.1886E+04      0.1886E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.959      0.1762E+04      0.1762E+04      0.1762E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.993      0.1764E+04      0.1764E+04      0.1764E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.026      0.1766E+04      0.1766E+04      0.1766E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.060      0.1767E+04      0.1767E+04      0.1767E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.094      0.1769E+04      0.1769E+04      0.1769E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.128      0.1771E+04      0.1771E+04      0.1771E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.162      0.1772E+04      0.1772E+04      0.1772E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.196      0.1774E+04      0.1774E+04      0.1774E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.230      0.1776E+04      0.1776E+04      0.1776E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.264      0.1777E+04      0.1777E+04      0.1777E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.297      0.1779E+04      0.1779E+04      0.1779E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.331      0.1781E+04      0.1781E+04      0.1781E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.365      0.1782E+04      0.1782E+04      0.1782E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.399      0.1784E+04      0.1784E+04      0.1784E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.433      0.1786E+04      0.1786E+04      0.1786E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.467      0.1788E+04      0.1788E+04      0.1788E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.500      0.1789E+04      0.1789E+04      0.1789E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.534      0.1791E+04      0.1791E+04      0.1791E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.568      0.1793E+04      0.1793E+04      0.1793E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.602      0.1794E+04      0.1794E+04      0.1794E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.636      0.1796E+04      0.1796E+04      0.1796E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.670      0.1798E+04      0.1798E+04      0.1798E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.704      0.1799E+04      0.1799E+04      0.1799E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.738      0.1801E+04      0.1801E+04      0.1801E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.771      0.1803E+04      0.1803E+04      0.1803E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.805      0.1805E+04      0.1805E+04      0.1805E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.839      0.1806E+04      0.1806E+04      0.1806E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.873      0.1808E+04      0.1808E+04      0.1808E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.907      0.1810E+04      0.1810E+04      0.1810E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.941      0.1811E+04      0.1811E+04      0.1811E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.975      0.1813E+04      0.1813E+04      0.1813E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.009      0.1815E+04      0.1815E+04      0.1815E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.042      0.1817E+04      0.1817E+04      0.1817E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.076      0.1818E+04      0.1818E+04      0.1818E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.110      0.1950E+04      0.1950E+04      0.1950E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.144      0.1952E+04      0.1952E+04      0.1952E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.178      0.1954E+04      0.1954E+04      0.1954E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.212      0.1956E+04      0.1956E+04      0.1956E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.245      0.1957E+04      0.1957E+04      0.1957E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.279      0.1959E+04      0.1959E+04      0.1959E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.313      0.1961E+04      0.1961E+04      0.1961E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.347      0.1963E+04      0.1963E+04      0.1963E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.381      0.1965E+04      0.1965E+04      0.1965E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.415      0.1967E+04      0.1967E+04      0.1967E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.449      0.1968E+04      0.1968E+04      0.1968E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.483      0.1970E+04      0.1970E+04      0.1970E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.516      0.1972E+04      0.1972E+04      0.1972E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.550      0.2105E+04      0.2105E+04      0.2105E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.584      0.2107E+04      0.2107E+04      0.2107E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.618      0.2109E+04      0.2109E+04      0.2109E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.652      0.2111E+04      0.2111E+04      0.2111E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.686      0.2113E+04      0.2113E+04      0.2113E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.720      0.2115E+04      0.2115E+04      0.2115E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.753      0.2117E+04      0.2117E+04      0.2117E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.787      0.2119E+04      0.2119E+04      0.2119E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.821      0.2121E+04      0.2121E+04      0.2121E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.855      0.2123E+04      0.2123E+04      0.2123E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.889      0.2258E+04      0.2258E+04      0.2258E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.923      0.2260E+04      0.2260E+04      0.2260E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.957      0.2262E+04      0.2262E+04      0.2262E+04      0.0000E+00      0.0000E+00      0.0000E+00
