#K-Path   X-component    Y-component   Z-component    Total        |  X-real         X-imag         Y-real         Y-image        Z-real         Z-imag
#Square of TDM (in Debye^2)                                        |  TDM-vector (in Debye)
 1.889   0.765019E-09   0.561372E-08   0.281104E-08   0.918978E-08  -0.212425E-04  -0.177137E-04   0.470341E-04   0.583225E-04  -0.296562E-04  -0.439494E-04
 1.933   0.424121E-09   0.372435E-08   0.154382E-08   0.569229E-08  -0.195671E-04  -0.642256E-05   0.528979E-04   0.304329E-04  -0.320535E-04  -0.227242E-04
 1.976   0.656363E-09   0.222464E-08   0.130141E-09   0.301115E-08  -0.115396E-04  -0.228736E-04   0.146067E-04   0.448474E-04  -0.232162E-05  -0.111692E-04
 1.976   0.234069E-09   0.207679E-08   0.792151E-10   0.239008E-08   0.145108E-04   0.484840E-05  -0.399630E-04  -0.219032E-04   0.415646E-05   0.787013E-05
 2.024   0.194645E+00   0.476305E-01   0.476878E-01   0.289963E+00   0.185684E+00  -0.400207E+00  -0.918468E-01   0.197976E+00  -0.919189E-01   0.198088E+00
 2.071   0.639426E+00   0.147282E+00   0.147424E+00   0.934132E+00  -0.674327E+00   0.429777E+00   0.323625E+00  -0.206273E+00   0.323792E+00  -0.206357E+00
 2.118   0.991225E+00   0.204955E+00   0.205216E+00   0.140140E+01   0.378882E+00   0.920692E+00  -0.172296E+00  -0.418652E+00  -0.172397E+00  -0.418922E+00
 2.166   0.108043E+01   0.186831E+00   0.187156E+00   0.145441E+01  -0.992030E+00  -0.310328E+00   0.412526E+00   0.129047E+00   0.412883E+00   0.129165E+00
 2.213   0.101008E+01   0.131191E+00   0.131510E+00   0.127278E+01  -0.420591E+00  -0.912787E+00   0.151577E+00   0.328962E+00   0.151760E+00   0.329362E+00
 2.260   0.903925E+00   0.749341E-01   0.751787E-01   0.105404E+01   0.306884E+00  -0.899859E+00  -0.883513E-01   0.259091E+00  -0.885069E-01   0.259510E+00
 2.308   0.817534E+00   0.328720E-01   0.331068E-01   0.883513E+00   0.581958E+00   0.691996E+00  -0.116697E+00  -0.138758E+00  -0.117109E+00  -0.139256E+00
 2.355   0.765295E+00   0.809510E-02   0.818874E-02   0.781579E+00  -0.874289E+00   0.302281E-01   0.899192E-01  -0.310312E-02   0.904375E-01  -0.313072E-02
 2.402   0.741307E+00   0.487849E-05   0.150875E-08   0.741311E+00   0.405508E-01  -0.860036E+00  -0.133801E-03   0.220467E-02   0.340950E-05  -0.386926E-04
 2.402   0.741179E+00   0.487949E-05   0.179083E-08   0.741184E+00  -0.435571E+00  -0.742602E+00   0.109444E-02   0.191877E-02  -0.270978E-04  -0.325045E-04
 2.453   0.687879E+00   0.101124E-03   0.120953E-09   0.687980E+00  -0.968278E-02  -0.829328E+00   0.118503E-03   0.100553E-01  -0.109034E-04  -0.143863E-05
 2.503   0.560687E+00   0.527701E-04   0.947733E-09   0.560740E+00  -0.414505E-01   0.747642E+00   0.401489E-03  -0.725320E-02  -0.368148E-05   0.305644E-04
 2.553   0.381569E+00   0.202562E-04   0.218902E-09   0.381589E+00  -0.617596E+00   0.119725E-01   0.449985E-02  -0.870935E-04  -0.126801E-04   0.762342E-05
 2.603   0.194807E+00   0.464113E-05   0.699787E-09   0.194811E+00   0.132110E+00  -0.421134E+00  -0.644105E-03   0.205579E-02   0.409148E-06  -0.264503E-04
 2.653   0.529694E-01   0.321222E-06   0.527542E-09   0.529697E-01   0.164228E+00   0.161241E+00  -0.404820E-03  -0.396665E-03   0.171701E-04   0.152555E-04
 2.704   0.274457E-08   0.809213E-11   0.267049E-09   0.301971E-08  -0.430830E-04   0.298065E-04  -0.882257E-06   0.270439E-05   0.155533E-04  -0.501428E-05
