Bi,Cl,Cs
-0.9220573302799772,-1.559092236720012,-3.4605362142510145
-1.7997145702952586,-1.3028409482025076,-3.644185253126673
-2.8412381651093725,-1.0627592496348939,-3.670081285620106
-2.155895806576637,-1.220642819482312,-3.6533254817663408
-2.956657064426902,-0.9959989537513605,-3.7934162403923524
-2.6003494999192283,-1.0707675011080573,-3.806648974660711
-2.0501589423754907,-1.2880635027214318,-3.5215546748497464
-1.9824920846410985,-1.2610158493847348,-3.647808873349432
-1.7203645543951864,-1.3408232049028481,-3.5831384936257002
-2.161485904507554,-1.1907266868183985,-3.7393471478041365
-3.2087602475700514,-0.9386204145081045,-3.797483069360021
-3.5661014837771883,-0.7713802573672028,-4.060976049977968
-3.168630092329283,-0.9174514242594634,-3.8877434769331236
-2.911623450288095,-0.8912342531264862,-4.137732751692847
-3.4936443918434383,-0.7444688262529409,-4.190015071276587
-3.8953503532772986,-0.5685038599833947,-4.450105995795985
-4.470380461906135,-0.5376194198154651,-4.159405910547217
-3.998831086570015,-0.5935606609810178,-4.305948437274639
-4.326726857376278,-0.483459515853005,-4.417654692121168
-4.465690962800993,-0.5011493101015383,-4.271942572425758
-3.4012825549643977,-0.742099013706195,-4.2586990668361855
-2.987176830133845,-0.8722717877345812,-4.144251227971394
-3.78694646788274,-0.7225664385460224,-4.060187517037808
-3.6098288871276196,-0.7000809058217579,-4.245722502380682
-4.502217186953945,-0.44560045004117593,-4.414238336504878
-4.922354378495564,-0.30116548906638724,-4.567451758401497
-4.929633601358568,-0.3485025938994026,-4.420587628660449
-4.899469920271679,-0.40237573309735997,-4.27907733179117
-3.9343669314686203,-0.6269286176893197,-4.248820670550662
-3.542120488120006,-0.6820592802317197,-4.344926311822539
-4.039541141759042,-0.5695982085318768,-4.350695757829378
-4.585712381402494,-0.36163559052003347,-4.610469452102605
-5.1603685734279985,-0.2745479183574789,-4.488628340573267
-5.785432893593683,-0.015051196562919655,-4.850408959179822
-4.974718401429842,-0.29340791337545097,-4.555815136851455
-4.729255532354892,-0.3675099591504025,-4.4971509122432325
-4.9584220145494,-0.2624650077010186,-4.659508111795047
-4.451571117380852,-0.4182207388091503,-4.530141516583017
-5.4471066881184536,-0.136896950515692,-4.7104225009716565
-5.177372281728329,-0.22614617810761664,-4.622497755789299
-5.028004647295273,-0.3527578592526033,-4.342241135309711
-5.295128623794534,-0.2635107020276651,-4.431899955985017
-5.511957849427394,-0.1633367549360144,-4.587868980171396
-4.592924528528844,-0.441148064144425,-4.367123933145198
-4.2322261530002505,-0.5998238400674246,-4.131562189061928
-4.631514022786202,-0.4209745776641737,-4.401918063081046
-4.7570453334814635,-0.30858956907927393,-4.655385548372237
-5.728473833307485,-0.0637688956793657,-4.742228568687947
-5.341670012452437,-0.24305876598484352,-4.462228171674879
-5.512788029760918,-0.1521404196230998,-4.620904532554458
-4.792708842078077,-0.3732646804218703,-4.437584541946706
-4.677706020981669,-0.41116193352713104,-4.40056133002853
-5.188442672185397,-0.24592558370168138,-4.555779278702393
-4.528078563950307,-0.42967107027591567,-4.444785557803084
-4.3492736079261975,-0.5070865651272197,-4.331742377265244
-3.8873647709745187,-0.718465350142232,-4.00554524685466
-4.787230298977151,-0.43634405582902114,-4.251998777792538
-4.022796948398508,-0.6913929678361859,-3.996474275490139
-3.60749972610878,-0.6914064532461326,-4.273298634120118
-3.2327278607216354,-0.7866575181720412,-4.237393349600487
-3.9964264753205803,-0.5833578787295974,-4.33815985819519
-4.166519593892776,-0.4697042124592167,-4.565725444624868
-3.7165031665923274,-0.745140211347564,-4.039428399493458
-3.579140239168101,-0.7635371450778005,-4.075812883252234
-3.6818495198510846,-0.6815685118978094,-4.253245929003551
-3.582763514234006,-0.7081767153366003,-4.239478655765231
-4.464570801925229,-0.4758570368162864,-4.34856616619869
-4.7305681974421345,-0.3473358144355062,-4.55679823632976
-4.427885615502656,-0.4971271680116379,-4.309212563561018
-3.3403771026960056,-0.7809051501994488,-4.182884292202019
-2.4353758475007603,-1.0656164006354905,-3.9320847110240575
-3.066106852252016,-1.0006813209589136,-3.7064026135529504
-2.8012208466724804,-0.9401897338914132,-4.064468045141808
-3.243795134404151,-0.8862228042743326,-3.9313193088386034
-3.6754732199963573,-0.7785612952795172,-3.9665184454282447
-3.7036503577902993,-0.6479546672685368,-4.339553570931892
-4.353689768461733,-0.40713985225989535,-4.6286384088435275
-3.5776143443276314,-0.6769191459180405,-4.336684143958493
-4.158290617191756,-0.6120541773391084,-4.1441615344525395
-3.8850477224707296,-0.5930744088799521,-4.383262769644026
-5.029771065474341,-0.3515342367630735,-4.344734390658921
-3.9810203497839662,-0.5752944849893419,-4.372620789773698
-3.9666646784942228,-0.6326681430138699,-4.21007026322661
-4.250133329099195,-0.5984174622252793,-4.123843205189067
-3.3938828082583465,-0.8556355073928725,-3.9230227502468535
-3.5449118586457353,-0.688951437242652,-4.322388927105923
-3.1884220654415425,-0.8655876130920114,-4.0301402616939725
-3.678845119312999,-0.7161349109283611,-4.1515496656039526
-3.125097896783662,-0.8256236721003831,-4.192248197107444
-3.761814262599281,-0.663999731679513,-4.252642441159643
-3.6333987120347757,-0.8232412946442675,-3.8605281193083827
-2.844455461509922,-0.9639330615688538,-3.9644149855511923
-3.1764784894386016,-0.8479313450178171,-4.091071449918516
-2.6991751007350584,-1.1330677229675177,-3.5538645752051106
-2.5616683681885504,-1.1084988538565146,-3.7192423375691237
-3.0493466945378898,-0.9853475171240968,-3.7635774635334847
-3.804848169330519,-0.7665476184524751,-3.9163095096865974
-3.9148139639985624,-0.6908769592099692,-4.07001095763542
-3.7847409144851345,-0.7624496434048312,-3.942008271393118
-4.599709970891055,-0.47337973898080504,-4.265905280394584
-4.594587920931424,-0.45845533012507106,-4.3140932069348725
-4.376724398410848,-0.42939674826667096,-4.546511300857124
-3.9196496610586538,-0.7109312846006801,-4.006624183423226
-3.2788255908934816,-0.8899396024858359,-3.89681527654454
-3.1462627559717644,-0.8669745946959465,-4.0540855231953525
-2.752239403389314,-1.0507464624180727,-3.7654521550839415
-2.384173172607387,-1.0803703109101044,-3.921958096795798
-2.7873086095783295,-0.9764999257450729,-3.964812294310264
-3.6586095980994733,-0.6976066807336724,-4.220624703663702
-4.384773062518567,-0.5223921219288721,-4.262159403798708
-4.583748009711203,-0.3520547082324426,-4.640521680092905
-4.8613463903896985,-0.28410158222092663,-4.6593154710084566
-4.489999798135764,-0.4032534748967542,-4.549424187816931
-4.550260979220875,-0.45699850499629996,-4.348014976794886
-3.734527375463804,-0.7466931110937163,-4.02275356100735
-2.9007992261717526,-0.9549132482438109,-3.953911915751767
-3.2476432987247525,-0.8429044343284791,-4.0587089757957635
-3.6586098071986664,-0.7139294429747167,-4.171656277541107
-3.868513254563077,-0.7183754826683628,-4.0183825268838955
-3.0388356775267895,-0.9893861795141049,-3.758468821037528
-2.7771950509331202,-1.0609333844946858,-3.718254290491565
-3.3827494648907024,-0.7961675578306934,-4.108848827845154
-4.032326949620634,-0.5774944473970155,-4.331816502659565
-4.041377381396703,-0.6825573399594479,-4.010594203788222
-3.5959037652712285,-0.836495361077473,-3.8457625511844635
-2.6556156427838236,-0.9783469432869695,-4.047066552880912
-3.2834115261233237,-0.9366240148786117,-3.7537047492129845
-3.904290062423101,-0.6627143241025188,-4.161514797341412
-4.161081279275139,-0.4719666686041223,-4.562563619268576
-4.708683944017407,-0.30398748369546025,-4.70143273083305
-5.534454932237492,-0.07667621727118897,-4.83285253795914
-5.032071021440323,-0.21089359182939424,-4.765123021482638
-5.4831593286337,-0.03636588878677371,-4.9879805924815805
-5.762042850926413,-0.045162927542863204,-4.775667128018171
-4.86167426108243,-0.2710728763417765,-4.698183008184086
-5.502340577850862,-0.11679415529872872,-4.733908293467608
-5.322234784809505,-0.08750164839214054,-4.94185634288161
-5.043007511067166,-0.2555301625998408,-4.623922316086737
-5.416787457108537,-0.05918123903235671,-4.963782456094941
-4.9116542396107885,-0.2762187580394944,-4.649425377405359
-5.445192633132169,-0.10481787223834778,-4.807935772461213
-4.874434190028686,-0.35772089669600665,-4.429732327823891
-4.670303447822784,-0.4508238422070404,-4.286510652761392
-3.9315389359015884,-0.7176117665337368,-3.978656554395433
-3.5165730565816316,-0.7972752429437409,-4.016310044712058
-3.9341641581713094,-0.6915769763019474,-4.055010776910987
-3.500891051427997,-0.7111241915023486,-4.285217869138657
-4.35758950290659,-0.4926816889919329,-4.369413075684177
-4.927021646321866,-0.39186188214058365,-4.292251067294708
-4.504208961830711,-0.4569499769809734,-4.378861905767641
-4.947287401749901,-0.23192501283198064,-4.758551171601826
-4.946618490714331,-0.36400303471583795,-4.362763046640634
-5.271975015193951,-0.2009887080465471,-4.634901676995427
-5.727045329753393,-0.0528909962815921,-4.775814602583997
-5.117486792289313,-0.2563638179117897,-4.571768496002791
-4.372645639639993,-0.48211575685311847,-4.391073447611684
-4.3942767983775,-0.4412298502322708,-4.499310394982557
-4.686010668636522,-0.3380631098203462,-4.614321369378983
-4.846209288117221,-0.2947067970989397,-4.637591227889403
-5.886244016819127,-0.03461460526369936,-4.724511317593853
-5.467782201254293,-0.07907209969460406,-4.870113378011028
-5.4082734206730265,-0.16034482538795886,-4.6659677213184745
-4.618548247141725,-0.42298903213503397,-4.404518550098116
-4.121934284482777,-0.5778938532734518,-4.270880061788828
-5.073604274030428,-0.33213203891535936,-4.373718845164672
-4.849140844961039,-0.2399064670627967,-4.800037846768619
-5.499520070574051,-0.06794486529622196,-4.882336501659669
-5.480590077682896,-0.18739435875443436,-4.536608016545801
-5.136208854112051,-0.29969060893841876,-4.429306748374412
-5.437485650268979,-0.1828654896900073,-4.578930908681694
-5.7506987511287315,-0.04104835009827506,-4.795573593550389
-5.41178467017127,-0.09024829933778926,-4.8739164664701535
-5.464129186272052,-0.07523299261403256,-4.884066042574236
-5.279130969868895,-0.1948203817813813,-4.6486360193409615
-5.625310586192681,-0.13197232171621553,-4.606393788653935
-4.844714127355955,-0.36520757675556204,-4.42708566276038
-4.988525556980466,-0.21849223334464954,-4.771357406576777
-5.053370747861746,-0.27369349376502805,-4.562523498061454
-4.401222422656578,-0.4707362607634581,-4.406160747202942
-3.966530033022011,-0.6578684873260608,-4.134558993938179
-4.623396103684716,-0.39794817775584923,-4.476409208873677
-4.980601228154794,-0.21240310076356592,-4.794907690203808
-4.531283125022507,-0.4473422842629084,-4.389635541793972
-4.396575127612374,-0.43293520370029476,-4.522662115088568
-5.564772036473369,-0.17399552630751847,-4.520683208026234
-5.017967011037071,-0.19972432769994325,-4.808033487473158
-4.653330963880304,-0.4462067764302699,-4.311676839386689
-4.164151112185169,-0.5813619028467409,-4.2323313612673665
-4.384475725446924,-0.4401163473136145,-4.509184952358909
-4.533398264175711,-0.4013880595057383,-4.52608812329668
-3.8515362791857104,-0.6762617518356376,-4.156041702966982
-3.4561802564590187,-0.7559736618146885,-4.180476654847624
-3.361329180190499,-0.8613094412248835,-3.9277033674627186
-2.6000443139553417,-1.1205495690315774,-3.6575062281994084
-1.6813389181885754,-1.3893199544838495,-3.4636653356871037
-2.1136291937863065,-1.154744327112651,-3.8791987007355444
-2.022666970207128,-1.1835339429316885,-3.8534713356645516
-2.136162246058037,-1.2306032389950203,-3.6365999302406165
-2.314775410247235,-1.0938443177866783,-3.9278012510728435
-2.9883077936807476,-1.0086719929076902,-3.734296636754133
-2.3506496438692666,-1.1599531404408143,-3.7055586273624144
-1.661575387339991,-1.3261880231662813,-3.6662368168721975
-2.1044641875388646,-1.1556922919249684,-3.882464810463554
-2.3238121180318854,-1.1053459480093968,-3.887271888548255
-2.7830713394999833,-0.9497737442331409,-4.047815685564958
-2.5423782636561927,-1.1053562025865156,-3.74153036106736
-3.247645791595745,-0.8536537225658138,-4.026459449169764
-2.9122944951669187,-0.983567831265759,-3.8602846540224798
-2.329403019236804,-1.2492992120943545,-3.451684828823436
-1.840974293995034,-1.3980677628899256,-3.330998326597902
-1.2646875255626648,-1.4687380338897507,-3.5031786925533397
-0.8872502244075616,-1.6354849152574376,-3.2545629158870146
-0.5443877462636659,-1.785654656016523,-3.0326286790390227
-0.5342342441787851,-1.8478714329096142,-2.8527473497496687
-1.1486445640333567,-1.5588843562034442,-3.3101016999651316
-1.619838858955181,-1.45046080647207,-3.3212428192113714
-1.1213171017898076,-1.6195507881908158,-3.146320712165383
-1.4667590757422688,-1.4872359634728995,-3.312970537017491
-0.9533463584081522,-1.6334695329619082,-3.2165449734398757
-0.5457038847248844,-1.7247665558342329,-3.2144155539450807
-1.265943901661402,-1.58919784957125,-3.140961661443017
-1.3188315737327876,-1.5410864153433728,-3.250037516079058
-1.3941702055387697,-1.5675152001483421,-3.120525407126829
-1.3095314282824047,-1.519613860126047,-3.3206552786979575
-0.9512595676866458,-1.6163502708698114,-3.2692939535305032
-1.7751320409286586,-1.3654820954153957,-3.472650164399076
-1.780566699580089,-1.2842756762495153,-3.7126463161290966
-2.6277693277739527,-1.0879589658815239,-3.7367946951038284
-1.9997101073763335,-1.2278610973955884,-3.735794447493381
-2.273266743684805,-1.276245414575687,-3.4082704050807715
-2.515219039039795,-1.1330253094266853,-3.6766291902911163
-1.7631552572449012,-1.3383931027124385,-3.561901664963786
-1.4792119022679575,-1.4348574625538653,-3.4618041554241343
-1.1784722078167391,-1.6388417929567254,-3.0503442938496996
-1.5136585810101766,-1.445113770469314,-3.408070779182976
-1.367900939421834,-1.50993575386842,-3.3107765900445525
-2.0251830599937173,-1.3139495439835158,-3.4605471393180087
-1.7672654498301619,-1.3255968185047582,-3.597550389196653
-0.9951196743072441,-1.5738330333659722,-3.367605594961622
-0.9271204079048865,-1.628495993224377,-3.2489495596546467
-0.7779540615408866,-1.713667873363223,-3.092878150147442
-0.2918209572963208,-1.792716205374831,-3.179821890275662
-0.11805294245702007,-1.880366189202779,-3.032717282018018
-0.45317162269862904,-1.771085211915176,-3.1371477603864206
-1.203150191645677,-1.4904442734265786,-3.4790848632208475
-0.5635232277576956,-1.7402369871180068,-3.156124698071885
-0.6420437119129542,-1.6691144780379643,-3.317145235875173
-0.7435406989049081,-1.6466116954525398,-3.3169889256368106
-1.619636032618857,-1.3878100020879358,-3.5093304499213236
-1.5377442767841416,-1.522701648921308,-3.159250013311017
-0.6893302484668434,-1.7366644315083266,-3.0829710177614937
-0.016169520260190563,-1.9081596175082345,-3.017259278566204
-0.7305953645419601,-1.761983225757237,-2.979504557631351
-1.0536376541825947,-1.6324948839990416,-3.1526080564788477
-0.4280124986739823,-1.724112144648018,-3.294839711537659
-0.14606314502306356,-1.9796654003505585,-2.7161461801973177
-0.0560510044081312,-1.971497100922381,-2.8006591722251386
-0.05401943836917674,-1.9321699447862286,-2.9199950179928984
-0.10754621261838407,-1.9341196648420065,-2.8784613416594262
-0.2960485348144168,-1.761959656439336,-3.2692731520700833
-1.092374194287327,-1.6250636241874452,-3.149077475843815
-2.0730542488696266,-1.3346018331448501,-3.3666761459167347
-1.8283954133264777,-1.4075133795167247,-3.311047397163209
-2.256757466172297,-1.133037804346514,-3.848899420776629
-3.3968730950767454,-0.864539774443548,-3.8943164245492277
-2.540391025095711,-1.1298601554758725,-3.6693433281062777
-3.030652655243377,-0.923312066893078,-3.9621465070895505
-2.3889918487616906,-1.1059317473430443,-3.842061336727442
-2.0426365228033694,-1.3108169096811801,-3.458309400351915
-1.654689946815645,-1.3597582125557883,-3.570116542386574
-2.7173773168770468,-1.1154110172054361,-3.594699881730029
-3.129030348261512,-0.9219740641690378,-3.900575386582914
-3.2243774682851662,-0.9530350133794132,-3.743827792269352
-2.767819198297614,-0.9469598799333443,-4.06642537259926
-3.024102284405932,-0.9681180190332779,-3.8320955645605803
-2.673634679901558,-1.03886446525703,-3.853501295558907
-3.1827806883896255,-0.8666049313187135,-4.030849225048478
-3.859098356816082,-0.7345882208993904,-3.9760209106888103
-4.137936259112233,-0.6403769204819718,-4.072762877076965
-4.961255256627438,-0.37847210615410226,-4.30959798838377
-4.262047074646449,-0.5040886446964981,-4.398887160743909
-3.3707082076321186,-0.7470517820659377,-4.264223659978477
-3.846634458770985,-0.7170943841005549,-4.036811686448714
-3.080146375288217,-0.97932684775372,-3.7611063511443965
-2.6133662917849496,-1.1176103516628413,-3.657442561752545
-2.2888900098583376,-1.233806661934363,-3.5251711522223874
-1.3733828671494197,-1.5132554041640358,-3.297163020672648
-2.0523691762440657,-1.2977989596799213,-3.4908748147285604
-1.3271379485837655,-1.4718104384853197,-3.452327863419233
-1.5380418231229849,-1.3646038443841053,-3.6333450626967294
-1.8656079647041528,-1.3695883753756983,-3.4000140420011715
-0.8648441445457271,-1.5841955163742996,-3.4233684991109845
-0.6040334314263607,-1.8179198545683894,-2.8960692932749597
-0.604005481472202,-1.8015275558519228,-2.9452648227271325
-1.5496971871803857,-1.5147364697748007,-3.1751769438197095
-1.478028507712176,-1.3854441551194931,-3.6108330074311055
-0.9592315712226502,-1.6070090061643683,-3.2920030786228307
-0.08144278824926025,-1.828860421409831,-3.211641354868703
-0.2436182519028299,-1.9137986685514194,-2.8487096376748897
-0.6411180915092962,-1.801336207701821,-2.9210971271527084
-0.6799763852480804,-1.6532001185871612,-3.3395998653374983
-0.012927670978323522,-1.8691614246931174,-3.1364150898661345
-0.27038083556325904,-1.8293211726827443,-3.0843004028406296
-1.0582003641522575,-1.62616487087419,-3.1685562892069608
-1.428503591608371,-1.522710113473367,-3.2320517431053544
-1.6449163927217538,-1.4060322894903654,-3.437810014312103
-1.398247088998874,-1.5597207559719168,-3.1411908173493686
-0.8253544551345461,-1.6384829374705905,-3.2868326954295672
-1.2969346549892042,-1.525832374745819,-3.3103975837007753
-1.2143834986954236,-1.510918391039395,-3.410173639015901
-1.5058596975822238,-1.420761106426815,-3.4863280269291073
-1.3484753423663078,-1.5359240706390127,-3.245762037769792
-0.9756889540052602,-1.6321543330114012,-3.2055955095599913
-1.2063054543851108,-1.5910787791911771,-3.1750778374340975
-1.704115878341467,-1.3096944078785506,-3.687357335401072
-1.1889979530148402,-1.574491660983696,-3.2363775263033867
-0.7903043937336007,-1.6588553783240627,-3.2490820804697798
-1.4967515162255187,-1.524107728500618,-3.1823602816121697
-1.6930777873054266,-1.298837197871339,-3.7272876927800667
-2.0827429334439223,-1.329838868331585,-3.374505917306999
-2.209649410685206,-1.1993032358019602,-3.681508496735017
-2.051834122395036,-1.1776801103830568,-3.8515880651851746
-2.8614331693816655,-0.9555416062952166,-3.9782708794576087
-2.0670990505696683,-1.1992447474539865,-3.7767175351892965
-2.3346127158267715,-1.192941693188003,-3.617284254482512
-2.3575351437182555,-1.1985390884001261,-3.58521045025182
-1.7043929480258178,-1.352928034432451,-3.5574717426164706
-1.941086792375882,-1.2377500120561393,-3.7452099135120296
-2.218017670796804,-1.278251402204593,-3.43908515745272
-1.29507235907892,-1.4332935340362014,-3.5892556364364845
-1.7756839642382534,-1.3982099997195394,-3.374098502613581
-1.72338051030047,-1.4012155498727548,-3.399950821445791
-1.2983459679129203,-1.4903494041320802,-3.4159056202595144
-1.44672219442821,-1.5082790899180927,-3.2631990785579505
-0.4580625321460777,-1.7290663142474851,-3.259943847091195
-0.709067730345324,-1.63049071371492,-3.3883338498893925
-0.891404252744299,-1.5775291219964316,-3.425660943445541
-0.6045545479813595,-1.7853427179330528,-2.993453292144304
-0.8622764019300753,-1.6548160082252155,-3.2132188519686724
-0.5677579238182697,-1.7140949249862785,-3.23172775376002
-0.21958963921153132,-1.8172336489009535,-3.154423771753821
-0.8781145414638116,-1.6723610267003213,-3.150025036854197
-0.2281175235624364,-1.790545996232265,-3.22880147352595
-1.0965720411553583,-1.6532890074496889,-3.0616027614783956
-0.6223338277843619,-1.7200812516624502,-3.1773848377541105
-0.7119735532918168,-1.725885622995264,-3.1002119067506992
-0.7711238695407104,-1.7150950252369899,-3.093150155859592
-1.3410175266448014,-1.5019090620688433,-3.3527789406279704
-1.0034019314057208,-1.6114954185706105,-3.2490969346153897
-0.28253280859996033,-1.899046389257931,-2.8670234377572683
-1.1207405112647755,-1.6491958435399565,-3.0577699398013163
-0.3855878546622587,-1.7630654788823457,-3.206262804842492
-0.5717917193224177,-1.7150211209122328,-3.226259968979391
-1.205592436463666,-1.6232332832092962,-3.0790896706607027
-0.2814462552210437,-1.8917104041763215,-2.889755761921375
-0.08009628555787375,-1.9768957422193805,-2.7684330609009775
-0.6611064073114441,-1.8120728789261624,-2.8755615696115853
-1.100049818237608,-1.6023733289543967,-3.2120312789094405
-1.005673542458345,-1.594773927856818,-3.2977469993883513
-1.7026863139437625,-1.452270131584045,-3.2605832072163916
-1.038775170730364,-1.576274464844993,-3.331177636242481
-0.8702690872512682,-1.7227480763535077,-3.0040941907030003
-1.3682116740719192,-1.574486183190534,-3.116918145644821
-1.2204234060376333,-1.627338923945031,-3.0568854354041863
-1.5749868472249078,-1.3431402114771898,-3.6731059453495276
-2.0623370810273753,-1.232616827743616,-3.6797759406819366
-1.6078436458277339,-1.476468217213137,-3.2512173957398014
-1.9413010770400996,-1.345287630164474,-3.4224542027442126
-1.089422887327367,-1.5657450129717307,-3.329000847464265
-0.39788706887434344,-1.8079844401220773,-3.063306444981908
-1.2939373787044608,-1.5277129279883157,-3.3067541081631138
-1.6687460749419323,-1.4387469284635919,-3.323779642578972
-1.2211944787176234,-1.5474058019600274,-3.2961707529058706
-1.0829405376755796,-1.5648269801501244,-3.3360765123636087
-0.8419056312607803,-1.7379245204815825,-2.9774738289791003
-1.2890862205853297,-1.4626523594791836,-3.505169919103264
-0.6691705944957766,-1.687922025795291,-3.242638004214645
-0.4883642267024442,-1.7309749934185328,-3.2340166798738075
-0.47795695397047433,-1.734680435787681,-3.229838534587676
-0.48635732453583985,-1.745187848325276,-3.1927160499313136
-1.3190429271309687,-1.4887903890681684,-3.4067846926392176
-0.6893035313341119,-1.6825869172215489,-3.2452213720436474
-1.5475893551366375,-1.427576022493104,-3.438063507027299
-2.45720849295378,-1.169939277704287,-3.604560982848988
-1.4270147253986445,-1.4129080654597137,-3.562450464619465
-1.049077556597234,-1.5959470033315672,-3.2652917635381775
-1.5560836955854853,-1.4884588927012856,-3.2497520027701885
-1.4047963463164466,-1.3907403928130744,-3.643765735280848
-2.0691329900637747,-1.3208192088012543,-3.410638191484756
-1.5498573748174553,-1.4444045300398374,-3.386065971266553
-1.8464839008035536,-1.331123607603328,-3.528157721252015
-1.3275225431831623,-1.5454586693661478,-3.23112677437715
-0.40100001843704286,-1.8330931501049803,-2.9859050153247324
-0.33255739453980765,-1.9025227708416956,-2.8232445690460763
-0.7123262944411781,-1.6678932107676478,-3.2739539826673063
-0.3599137485775681,-1.830693385362975,-3.020495156123732
-0.20181704830885944,-1.8936399359759295,-2.9370533044640075
-0.28198822763855164,-1.7662273616535544,-3.2658435745446712
-0.4297499260993121,-1.769237751204318,-3.1583046069185405
-0.9533815301435858,-1.6419733800742222,-3.1910099842793107
-1.1234967077752247,-1.6584538202863879,-3.0281585452217223
-0.025441487880301098,-1.9077812248687462,-3.0122131447379292
-0.8348161488528933,-1.638748534907097,-3.279728107307815
-0.8634465776238734,-1.6151172982038107,-3.331534864903688
-0.46509385074114373,-1.7150638511881549,-3.297263690539142
-1.4294298027915389,-1.434296234250539,-3.496675906651726
-2.105277481983446,-1.2637983920251104,-3.5576043138667406
-2.5710188348601326,-1.028121977734481,-3.954139321487504
-2.996348121548468,-0.9440873718216952,-3.9226902814336375
-2.5444453193989593,-1.0888925771328797,-3.789543200266424
-2.8948377782737507,-0.9841805166697608,-3.870084409072586
-2.935625065965556,-0.9597420976423816,-3.9162081410268526
-2.2289492992718567,-1.2044455786711636,-3.6532148757363063
-1.9289693673512573,-1.3616736703667922,-3.3815172219298204
-2.581359634581291,-1.118631351938331,-3.6757173323951817
-2.253413090190844,-1.2015474656509868,-3.6456000208508463
-2.4069025573422027,-1.1853015219466052,-3.5920115405297506
-3.0281835134971202,-0.9569582111937053,-3.862854168685172
-3.605437509775338,-0.7082454746284204,-4.224156380862215
-4.135978308579963,-0.5067658679807789,-4.47490133493539
-5.083515664060048,-0.2459497842965136,-4.625658015668129
-5.351068902569416,-0.08736405078811466,-4.923046390520413
-6.0290229033333125,-0.02390814980674362,-4.661444759621929
-5.384765293618924,-0.18841875107224926,-4.597418028968337
-4.821060271005815,-0.2650394062651512,-4.743359411798371
-4.093105276626202,-0.5155100848984371,-4.477250705484923
-3.310390978955122,-0.7874800467792425,-4.183150351623226
-2.4371840055134992,-1.044056576075105,-3.995558746030054
-2.483054569520832,-1.1233898476428055,-3.7269785553220642
-2.5955764897641087,-1.1682162677370234,-3.5174846815438925
-1.5319540880013358,-1.3703995399286097,-3.6200164661443153
-1.5125704144260284,-1.4394799754859966,-3.42569760852236
-1.331729035618077,-1.4591580995826205,-3.4872241554377887
-1.850279767318086,-1.401322321699601,-3.3150310012868425
-1.300227534303663,-1.5805872116531767,-3.1439378201023964
-2.009925490802216,-1.312632858956023,-3.4746689071948222
-1.6958132379122925,-1.4213751252460076,-3.35785027691815
-2.488928852775201,-1.1522122541870898,-3.636595146852965
-1.7836410514566212,-1.3786400413780593,-3.427503652825777
-1.2155259716979416,-1.4946649366902895,-3.4581723533948727
-0.8258890570168151,-1.5862895606566476,-3.443056424616549
-1.7390623107827439,-1.307591120016109,-3.670369577360879
-1.3993204535070674,-1.497972857519182,-3.3257189363687774
-1.1767428799334148,-1.565078253898639,-3.2727877962795087
-0.5618075388347291,-1.6958148787826035,-3.2905348156934053
-0.04349710663881625,-1.9721064050774622,-2.8072005249394376
-0.7773709604996543,-1.7114861964131485,-3.0998119150251537
-0.40721054114478805,-1.7401719388093315,-3.260528300739848
-0.6249294506294164,-1.6800847198849254,-3.2956440178566484
-1.3932935199171326,-1.4317484394398965,-3.528410146333257
-2.4035428178193237,-1.1666413728978333,-3.650231814024653
-1.859172008073837,-1.3998525403100166,-3.313512184951761
-1.8658466335209762,-1.2611311571422055,-3.7252265841571015
-1.5403283486832364,-1.4548234275482277,-3.361161962830861
-1.9471376676312104,-1.2531876286212658,-3.694863146979765
-2.934766986595898,-0.9700545918147091,-3.8858427114229763
-3.103609271519109,-0.9947772705163782,-3.699113152035828
-3.4007908339150483,-0.8361077064253453,-3.9770008027116335
-3.016026864599924,-1.0238217395673699,-3.6703680161623096
-2.930533484974983,-0.9874647185828752,-3.8364346655324213
-3.6548926630420153,-0.7506574251821709,-4.063950427023179
-3.6143492748268495,-0.6966742311447163,-4.25292893461232
-3.6582180532236803,-0.6377605716541759,-4.400424060819387
-3.2489739340810213,-0.8596154721957886,-4.007688771956322
-2.3093778402249785,-1.1505723224693885,-3.761215617039551
-2.8742178518788797,-0.9407906844552447,-4.014000523312715
-3.6444637134686366,-0.656969229688327,-4.35196764655363
-4.5622214560948375,-0.4120511662235343,-4.474883341863874
-4.533549043915197,-0.507025671838099,-4.209074766473274
-3.4034381498576733,-0.7748921062746308,-4.158882725868694
-3.6442585322849057,-0.7968948052278669,-3.9323277073908307
-3.181465326694088,-0.9695889442054415,-3.7227740941853185
-3.583415764527412,-0.7293556951105532,-4.175506882914435
-3.8779193001329193,-0.6950748412794898,-4.082013754003953
-4.087834489090578,-0.5297966928067496,-4.437904740117069
-4.997946661281603,-0.28024012804627346,-4.579832986271147
-5.800005057212862,-0.09912341469564631,-4.588477529035522
-5.619960488596464,-0.029733038268353836,-4.916678370728332
-5.627888876276337,-0.08767633660043637,-4.737562883945501
-5.842333714386601,-0.01919851776379545,-4.80003311504858
-5.340990657474671,-0.19770352431733917,-4.5987467999959035
-4.5795741571846875,-0.4540610606083614,-4.33728519131616
-3.9435209913812685,-0.6061859418288256,-4.304945991523712
-3.241973440193733,-0.8552658161320913,-4.0254047360722724
-2.999011594801859,-0.9194817308410884,-3.994731555539864
